transaction_id,customer_id,age_group,gender,city,customer_segment,product_id,product_category,original_price,discount_pct,final_price,quantity,purchase_amount,payment_method,purchase_date,purchase_hour,is_weekend,is_black_friday
T0020035,C030004,56+,Male,San Francisco,Loyal,P2075,Sports,32.65,25,24.49,1,24.49,Mobile Wallet,2025-11-24,15,0,0
T0020036,C024295,56+,Other,Houston,Returning,P8030,Beauty,172.61,40,103.57,3,310.71,Debit Card,2025-11-25,18,0,0
T0020037,C028708,46-55,Male,New York,VIP,P9153,Toys,162.21,40,97.33,1,97.33,Debit Card,2025-11-26,18,0,0
T0020038,C011187,26-35,Other,Los Angeles,VIP,P2426,Toys,247.74,35,161.03,4,644.12,Mobile Wallet,2025-11-27,4,0,0
T0020039,C024310,46-55,Female,Chicago,Returning,P5636,Toys,115.46,20,92.37,1,92.37,Gift Card,2025-11-27,22,0,0
T0020040,C032131,18-25,Female,New York,Loyal,P5194,Electronics,2289.53,20,1831.62,2,3663.24,Gift Card,2025-11-30,12,1,0
T0020041,C021535,26-35,Male,Los Angeles,Loyal,P6102,Toys,18.09,5,17.19,2,34.38,Gift Card,2025-12-01,8,0,0
T0020042,C022842,56+,Female,Phoenix,New,P6344,Electronics,1382.04,15,1174.73,1,1174.73,Cash,2025-11-26,7,0,0
T0020043,C034073,46-55,Other,Seattle,Returning,P6899,Sports,303.49,20,242.79,2,485.58,PayPal,2025-11-30,1,1,0
T0020044,C008285,56+,Female,Seattle,New,P1359,Footwear,33.78,40,20.27,2,40.54,PayPal,2025-11-29,22,1,0
T0020045,C033969,18-25,Other,San Francisco,VIP,P7039,Electronics,298.82,30,209.17,1,209.17,Gift Card,2025-11-29,22,1,0
T0020046,C007286,18-25,Male,Chicago,Returning,P7553,Electronics,826.31,25,619.73,1,619.73,Credit Card,2025-11-27,16,0,0
T0020047,C003365,18-25,Female,Houston,New,P2986,Toys,176.68,25,132.51,2,265.02,Debit Card,2025-11-26,17,0,0
T0020048,C011741,18-25,Other,Phoenix,New,P8748,Footwear,96.09,50,48.04,1,48.04,Credit Card,2025-11-24,4,0,0
T0020049,C009402,46-55,Other,Los Angeles,Returning,P1249,Toys,63.35,25,47.51,1,47.51,Mobile Wallet,2025-11-24,23,0,0
T0020050,C004684,36-45,Female,Chicago,Returning,P6950,Sports,98.78,15,83.96,1,83.96,Credit Card,2025-11-28,19,0,1
T0020051,C028909,26-35,Male,Atlanta,Returning,P7870,Toys,279.09,20,223.27,1,223.27,Cash,2025-11-28,6,0,1
T0020052,C030328,18-25,Female,Dallas,Returning,P5182,Home & Kitchen,688.53,30,481.97,2,963.94,Debit Card,2025-11-30,22,1,0
T0020053,C004849,56+,Other,Phoenix,New,P1017,Books,33.32,25,24.99,3,74.97,Gift Card,2025-11-25,10,0,0
T0020054,C009022,18-25,Male,Houston,New,P7601,Sports,583.3,60,233.32,3,699.96,Debit Card,2025-11-28,1,0,1
T0020055,C019611,26-35,Male,Houston,Loyal,P9250,Clothing,134.34,30,94.04,1,94.04,Cash,2025-11-24,10,0,0
T0020056,C034657,26-35,Female,Atlanta,Loyal,P3701,Accessories,64.96,35,42.22,3,126.66,Credit Card,2025-12-01,21,0,0
T0020057,C012291,36-45,Female,New York,New,P9263,Accessories,260.41,40,156.25,1,156.25,Debit Card,2025-11-25,17,0,0
T0020058,C029613,36-45,Female,Atlanta,Returning,P7159,Footwear,169.21,35,109.99,1,109.99,Gift Card,2025-11-24,20,0,0
T0020059,C005371,26-35,Male,Phoenix,VIP,P8497,Home & Kitchen,750.68,40,450.41,1,450.41,Credit Card,2025-11-24,3,0,0
T0020060,C030286,46-55,Female,Houston,VIP,P1548,Electronics,1792.88,15,1523.95,1,1523.95,Gift Card,2025-11-26,12,0,0
T0020061,C000943,56+,Male,Seattle,Loyal,P1896,Home & Kitchen,431.55,35,280.51,2,561.02,Credit Card,2025-11-30,21,1,0
T0020062,C021507,18-25,Male,Atlanta,Loyal,P7266,Books,24.69,50,12.34,2,24.68,Cash,2025-11-28,6,0,1
T0020063,C034677,36-45,Other,Houston,New,P3387,Sports,259.87,20,207.9,1,207.9,PayPal,2025-12-01,15,0,0
T0020064,C019612,36-45,Female,Seattle,New,P7874,Footwear,191.57,15,162.83,1,162.83,PayPal,2025-11-27,8,0,0
T0020065,C017216,56+,Other,Los Angeles,Loyal,P4214,Home & Kitchen,572.92,10,515.63,2,1031.26,Gift Card,2025-11-28,9,0,1
T0020066,C021544,26-35,Other,Phoenix,New,P6970,Beauty,18.12,35,11.78,2,23.56,Credit Card,2025-11-25,21,0,0
T0020067,C006481,26-35,Other,Atlanta,Loyal,P7333,Electronics,2016.5,25,1512.38,1,1512.38,PayPal,2025-11-30,18,1,0
T0020068,C017425,36-45,Male,Atlanta,New,P1873,Home & Kitchen,428.22,50,214.11,1,214.11,Debit Card,2025-11-29,12,1,0
T0020069,C013508,46-55,Other,Houston,Returning,P2573,Footwear,123.74,50,61.87,1,61.87,Gift Card,2025-11-27,5,0,0
T0020070,C027883,46-55,Male,Houston,Loyal,P5056,Beauty,61.22,30,42.85,1,42.85,Gift Card,2025-11-28,15,0,1
T0020071,C032529,18-25,Other,Houston,Returning,P1240,Clothing,183.21,40,109.93,1,109.93,Credit Card,2025-11-24,15,0,0
T0020072,C010478,18-25,Other,Chicago,New,P8109,Sports,361.67,15,307.42,1,307.42,Mobile Wallet,2025-11-28,8,0,1
T0020073,C034281,26-35,Female,Atlanta,Returning,P5923,Sports,269.9,30,188.93,1,188.93,Mobile Wallet,2025-11-25,16,0,0
T0020074,C025639,56+,Female,Atlanta,Loyal,P7595,Clothing,208.35,35,135.43,2,270.86,Mobile Wallet,2025-11-30,15,1,0
T0020075,C034300,36-45,Female,New York,Loyal,P8384,Toys,21.07,15,17.91,4,71.64,Debit Card,2025-12-01,14,0,0
T0020076,C006869,46-55,Female,San Francisco,Loyal,P9399,Accessories,403.21,5,383.05,1,383.05,Cash,2025-11-25,7,0,0
T0020077,C005440,18-25,Male,Miami,Returning,P8763,Beauty,71.49,25,53.62,1,53.62,Debit Card,2025-11-25,21,0,0
T0020078,C011943,18-25,Male,Seattle,Loyal,P5799,Electronics,1251.34,20,1001.07,1,1001.07,PayPal,2025-11-26,8,0,0
T0020079,C014264,18-25,Female,Atlanta,New,P3439,Home & Kitchen,900.41,50,450.2,2,900.4,Credit Card,2025-11-25,21,0,0
T0020080,C001946,36-45,Other,Seattle,Returning,P3306,Books,25.02,20,20.02,2,40.04,PayPal,2025-11-29,11,1,0
T0020081,C013758,18-25,Male,Dallas,Loyal,P5672,Accessories,452.37,35,294.04,2,588.08,Cash,2025-11-26,4,0,0
T0020082,C034614,18-25,Female,Houston,Returning,P3763,Footwear,73.44,35,47.74,3,143.22,Debit Card,2025-11-25,1,0,0
T0020083,C032951,26-35,Other,Chicago,New,P5396,Toys,245.71,35,159.71,2,319.42,Mobile Wallet,2025-11-24,22,0,0
T0020084,C022395,18-25,Female,Miami,Returning,P3937,Electronics,1086.93,40,652.16,2,1304.32,Credit Card,2025-11-27,15,0,0
T0020085,C028470,46-55,Male,Phoenix,Returning,P6738,Books,23.88,25,17.91,1,17.91,Debit Card,2025-11-25,18,0,0
T0020086,C007477,26-35,Male,San Francisco,New,P4638,Books,105.0,35,68.25,1,68.25,Gift Card,2025-11-25,22,0,0
T0020087,C005369,46-55,Male,Miami,Returning,P5171,Electronics,1870.99,25,1403.24,1,1403.24,Credit Card,2025-11-26,23,0,0
T0020088,C016107,56+,Male,Seattle,New,P9342,Toys,76.59,35,49.78,2,99.56,Cash,2025-11-25,6,0,0
T0020089,C032224,56+,Other,Houston,Returning,P7416,Footwear,242.87,20,194.3,2,388.6,PayPal,2025-11-24,18,0,0
T0020090,C005229,26-35,Male,Phoenix,Returning,P7921,Clothing,63.67,35,41.39,1,41.39,Debit Card,2025-11-29,7,1,0
T0020091,C018030,26-35,Female,New York,Returning,P8339,Accessories,488.01,10,439.21,2,878.42,Cash,2025-11-30,8,1,0
T0020092,C022057,56+,Other,Miami,Loyal,P2365,Groceries,111.97,40,67.18,2,134.36,Debit Card,2025-11-29,8,1,0
T0020093,C000745,26-35,Female,Seattle,Returning,P2733,Groceries,34.33,5,32.61,1,32.61,Cash,2025-11-24,3,0,0
T0020094,C001486,56+,Other,Chicago,Returning,P8926,Toys,29.17,20,23.34,1,23.34,Credit Card,2025-11-25,18,0,0
T0020095,C010940,26-35,Female,Chicago,Loyal,P6769,Books,77.37,50,38.68,1,38.68,Debit Card,2025-11-25,20,0,0
T0020096,C006906,26-35,Male,Miami,VIP,P1895,Home & Kitchen,782.45,10,704.2,2,1408.4,Debit Card,2025-11-30,15,1,0
T0020097,C029183,26-35,Other,New York,Loyal,P9954,Clothing,294.1,30,205.87,2,411.74,Gift Card,2025-11-25,18,0,0
T0020098,C030672,26-35,Female,San Francisco,Loyal,P2894,Clothing,159.08,35,103.4,2,206.8,Gift Card,2025-11-24,10,0,0
T0020099,C003080,56+,Female,Chicago,New,P7540,Toys,108.36,15,92.11,1,92.11,Credit Card,2025-11-25,23,0,0
T0020100,C024275,18-25,Male,San Francisco,Returning,P8730,Footwear,257.23,50,128.62,2,257.24,PayPal,2025-11-25,17,0,0
T0020101,C020685,36-45,Female,Chicago,Loyal,P8520,Toys,242.67,35,157.74,2,315.48,Credit Card,2025-11-27,22,0,0
T0020102,C009687,56+,Female,Miami,Returning,P6801,Home & Kitchen,831.6,25,623.7,3,1871.1,Cash,2025-11-24,5,0,0
T0020103,C027868,36-45,Other,New York,New,P2538,Sports,451.12,25,338.34,1,338.34,Gift Card,2025-11-28,14,0,1
T0020104,C027720,18-25,Female,Chicago,Loyal,P4123,Groceries,140.0,5,133.0,2,266.0,Cash,2025-11-29,2,1,0
T0020105,C013614,56+,Other,Dallas,Loyal,P4187,Toys,60.4,60,24.16,3,72.48,PayPal,2025-11-25,18,0,0
T0020106,C014485,36-45,Other,Dallas,Loyal,P3897,Clothing,246.97,30,172.88,1,172.88,Credit Card,2025-11-24,21,0,0
T0020107,C024489,18-25,Other,San Francisco,Loyal,P5267,Footwear,230.21,10,207.19,1,207.19,Gift Card,2025-11-27,0,0,0
T0020108,C005861,56+,Other,San Francisco,Loyal,P6343,Groceries,81.35,35,52.88,1,52.88,Cash,2025-11-29,0,1,0
T0020109,C020519,36-45,Other,Chicago,Returning,P4482,Beauty,169.14,15,143.77,1,143.77,Credit Card,2025-11-30,21,1,0
T0020110,C033069,46-55,Male,Miami,New,P6346,Electronics,2139.84,25,1604.88,1,1604.88,PayPal,2025-11-27,13,0,0
T0020111,C001355,56+,Male,San Francisco,New,P4297,Clothing,261.43,50,130.72,1,130.72,Debit Card,2025-11-28,5,0,1
T0020112,C030454,18-25,Female,Dallas,VIP,P4550,Beauty,90.11,15,76.59,1,76.59,Credit Card,2025-11-27,15,0,0
T0020113,C000780,18-25,Other,Atlanta,VIP,P3677,Footwear,67.78,25,50.84,2,101.68,Cash,2025-11-29,10,1,0
T0020114,C020868,26-35,Female,Houston,Returning,P2474,Clothing,82.51,20,66.01,1,66.01,Cash,2025-11-28,20,0,1
T0020115,C012790,56+,Other,San Francisco,New,P3695,Toys,186.01,30,130.21,1,130.21,Debit Card,2025-12-01,23,0,0
T0020116,C008293,56+,Female,Houston,Returning,P2894,Clothing,164.62,15,139.93,1,139.93,Credit Card,2025-11-29,21,1,0
T0020117,C025859,36-45,Male,Houston,Loyal,P9859,Footwear,188.17,30,131.72,1,131.72,Mobile Wallet,2025-11-24,5,0,0
T0020118,C001310,26-35,Female,Phoenix,New,P2494,Clothing,104.93,30,73.45,1,73.45,Debit Card,2025-11-26,14,0,0
T0020119,C007966,18-25,Male,Phoenix,New,P5050,Home & Kitchen,113.92,10,102.53,1,102.53,Gift Card,2025-11-26,8,0,0
T0020120,C007987,18-25,Male,Seattle,Returning,P9858,Books,39.61,30,27.73,1,27.73,Credit Card,2025-11-24,3,0,0
T0020121,C015803,56+,Female,New York,New,P6566,Beauty,176.06,10,158.45,1,158.45,Cash,2025-11-24,17,0,0
T0020122,C005232,26-35,Female,Chicago,Loyal,P3224,Sports,380.75,20,304.6,1,304.6,Gift Card,2025-11-30,20,1,0
T0020123,C000684,46-55,Male,Houston,New,P6794,Books,36.81,40,22.09,2,44.18,Mobile Wallet,2025-11-24,9,0,0
T0020124,C016294,46-55,Female,Houston,Returning,P7049,Footwear,277.01,35,180.06,1,180.06,Mobile Wallet,2025-11-27,23,0,0
T0020125,C034907,56+,Other,Atlanta,New,P2156,Groceries,192.01,25,144.01,1,144.01,PayPal,2025-11-26,13,0,0
T0020126,C008235,46-55,Male,Los Angeles,Returning,P2108,Home & Kitchen,321.76,15,273.5,1,273.5,Debit Card,2025-11-27,3,0,0
T0020127,C031085,56+,Female,Seattle,New,P7956,Beauty,198.8,5,188.86,1,188.86,Debit Card,2025-12-01,0,0,0
T0020128,C020145,26-35,Female,Atlanta,New,P1671,Footwear,281.66,5,267.58,1,267.58,Credit Card,2025-11-27,16,0,0
T0020129,C008809,46-55,Male,New York,Loyal,P8314,Beauty,138.26,35,89.87,2,179.74,Mobile Wallet,2025-11-25,20,0,0
T0020130,C020654,36-45,Male,Seattle,Returning,P7733,Clothing,22.81,10,20.53,1,20.53,Mobile Wallet,2025-11-24,1,0,0
T0020131,C022909,46-55,Female,New York,Returning,P5175,Accessories,154.19,20,123.35,1,123.35,PayPal,2025-11-27,4,0,0
T0020132,C007948,36-45,Other,New York,Loyal,P8837,Toys,21.34,35,13.87,1,13.87,Mobile Wallet,2025-11-27,13,0,0
T0020133,C015949,26-35,Female,San Francisco,Loyal,P2313,Books,51.99,25,38.99,1,38.99,Credit Card,2025-11-24,4,0,0
T0020134,C027958,26-35,Male,Houston,Returning,P8339,Clothing,179.32,25,134.49,2,268.98,Gift Card,2025-12-01,4,0,0
T0020135,C002770,56+,Female,Miami,Returning,P4099,Electronics,1178.58,15,1001.79,1,1001.79,Debit Card,2025-11-29,4,1,0
T0020136,C003872,46-55,Female,Phoenix,Returning,P4850,Groceries,140.32,10,126.29,1,126.29,PayPal,2025-11-30,14,1,0
T0020137,C034808,46-55,Male,Seattle,Loyal,P3064,Electronics,702.53,15,597.15,2,1194.3,PayPal,2025-11-27,7,0,0
T0020138,C021502,26-35,Other,Seattle,New,P5034,Electronics,333.39,20,266.71,1,266.71,Cash,2025-11-30,0,1,0
T0020139,C006624,36-45,Other,Atlanta,New,P7491,Home & Kitchen,223.5,20,178.8,2,357.6,PayPal,2025-11-24,17,0,0
T0020140,C032918,26-35,Female,Houston,Returning,P9216,Sports,175.05,35,113.78,1,113.78,Debit Card,2025-12-01,12,0,0
T0020141,C008063,26-35,Male,Dallas,Loyal,P6896,Books,32.98,15,28.03,1,28.03,Gift Card,2025-11-25,5,0,0
T0020142,C002800,18-25,Female,New York,Returning,P2818,Accessories,261.57,15,222.33,1,222.33,Credit Card,2025-11-27,10,0,0
T0020143,C018574,36-45,Other,Los Angeles,VIP,P6463,Clothing,271.47,35,176.46,1,176.46,Credit Card,2025-11-25,12,0,0
T0020144,C021479,46-55,Other,San Francisco,New,P2404,Electronics,987.87,15,839.69,3,2519.07,Credit Card,2025-11-24,8,0,0
T0020145,C003998,46-55,Other,Atlanta,Returning,P7765,Electronics,348.29,15,296.05,2,592.1,PayPal,2025-11-25,7,0,0
T0020146,C008889,56+,Male,San Francisco,Loyal,P5817,Groceries,164.9,30,115.43,2,230.86,Cash,2025-11-29,23,1,0
T0020147,C019618,56+,Male,Atlanta,VIP,P3322,Accessories,17.92,15,15.23,1,15.23,Mobile Wallet,2025-11-24,21,0,0
T0020148,C013906,46-55,Male,Chicago,Loyal,P1037,Accessories,262.61,30,183.83,1,183.83,Credit Card,2025-11-26,16,0,0
T0020149,C030215,36-45,Male,Los Angeles,Loyal,P2959,Accessories,406.44,40,243.86,1,243.86,Credit Card,2025-11-29,11,1,0
T0020150,C013539,56+,Female,Houston,New,P1836,Clothing,178.6,20,142.88,1,142.88,Debit Card,2025-11-26,16,0,0
T0020151,C026245,46-55,Female,Chicago,Loyal,P5524,Books,111.97,20,89.58,2,179.16,Gift Card,2025-11-26,8,0,0
T0020152,C004567,36-45,Male,Miami,New,P2863,Books,8.45,35,5.49,2,10.98,Cash,2025-11-30,19,1,0
T0020153,C022496,36-45,Other,Phoenix,Loyal,P3338,Clothing,283.71,40,170.23,1,170.23,Debit Card,2025-11-24,9,0,0
T0020154,C034796,18-25,Male,Los Angeles,Returning,P2043,Home & Kitchen,905.91,60,362.36,2,724.72,Debit Card,2025-11-27,14,0,0
T0020155,C032519,56+,Female,Atlanta,Loyal,P1952,Clothing,111.72,20,89.38,1,89.38,Debit Card,2025-11-27,23,0,0
T0020156,C013477,46-55,Female,Miami,Returning,P5420,Toys,192.02,20,153.62,1,153.62,PayPal,2025-11-25,12,0,0
T0020157,C024846,56+,Male,Miami,Loyal,P5458,Footwear,209.83,15,178.36,1,178.36,Cash,2025-11-30,22,1,0
T0020158,C026350,18-25,Other,Dallas,Returning,P9161,Toys,274.04,25,205.53,1,205.53,Credit Card,2025-12-01,5,0,0
T0020159,C009166,18-25,Male,New York,Loyal,P7241,Home & Kitchen,510.05,50,255.02,1,255.02,Credit Card,2025-11-24,17,0,0
T0020160,C028828,46-55,Male,Chicago,Returning,P9914,Home & Kitchen,141.89,25,106.42,1,106.42,Debit Card,2025-11-30,15,1,0
T0020161,C005169,46-55,Female,San Francisco,Loyal,P4258,Clothing,39.23,30,27.46,1,27.46,Credit Card,2025-11-27,14,0,0
T0020162,C014224,36-45,Female,Seattle,Loyal,P9616,Clothing,135.82,30,95.07,1,95.07,Credit Card,2025-12-01,23,0,0
T0020163,C022852,36-45,Female,San Francisco,Loyal,P6508,Sports,591.7,30,414.19,1,414.19,Credit Card,2025-11-24,9,0,0
T0020164,C033401,56+,Other,Dallas,Returning,P9973,Groceries,125.68,40,75.41,1,75.41,PayPal,2025-11-24,4,0,0
T0020165,C026277,18-25,Male,Los Angeles,Returning,P1878,Toys,225.12,35,146.33,3,438.99,Credit Card,2025-11-27,14,0,0
T0020166,C016079,26-35,Male,Dallas,Returning,P6370,Books,115.69,15,98.34,1,98.34,Debit Card,2025-12-01,14,0,0
T0020167,C013697,26-35,Male,Chicago,New,P1892,Sports,404.61,35,263.0,1,263.0,Credit Card,2025-11-29,17,1,0
T0020168,C023150,26-35,Female,Los Angeles,Returning,P4794,Accessories,304.96,30,213.47,1,213.47,Gift Card,2025-11-28,4,0,1
T0020169,C015860,18-25,Male,San Francisco,VIP,P4725,Beauty,55.23,5,52.47,1,52.47,Mobile Wallet,2025-11-30,16,1,0
T0020170,C003956,36-45,Female,Dallas,Returning,P5988,Books,38.3,35,24.9,2,49.8,Mobile Wallet,2025-11-27,19,0,0
T0020171,C000467,18-25,Male,Dallas,New,P3191,Accessories,441.16,5,419.1,1,419.1,Credit Card,2025-11-29,7,1,0
T0020172,C021881,26-35,Other,Phoenix,Returning,P8812,Sports,314.49,15,267.32,2,534.64,PayPal,2025-11-24,20,0,0
T0020173,C021087,46-55,Other,San Francisco,Loyal,P2189,Electronics,2179.56,40,1307.74,1,1307.74,Debit Card,2025-11-28,9,0,1
T0020174,C028194,26-35,Female,Los Angeles,Returning,P1347,Sports,29.17,20,23.34,2,46.68,Credit Card,2025-11-27,14,0,0
T0020175,C005922,18-25,Female,New York,Returning,P6962,Sports,313.48,40,188.09,2,376.18,Debit Card,2025-11-29,13,1,0
T0020176,C024034,46-55,Female,Chicago,Loyal,P1778,Sports,202.87,20,162.3,1,162.3,Credit Card,2025-11-30,9,1,0
T0020177,C019130,18-25,Male,Los Angeles,Returning,P1706,Clothing,98.54,10,88.69,2,177.38,Credit Card,2025-11-24,23,0,0
T0020178,C029515,36-45,Female,Chicago,Returning,P9760,Toys,259.68,40,155.81,1,155.81,PayPal,2025-12-01,6,0,0
T0020179,C016143,56+,Male,Los Angeles,VIP,P8173,Sports,506.16,20,404.93,1,404.93,Cash,2025-11-25,22,0,0
T0020180,C005633,46-55,Other,Chicago,New,P3017,Clothing,270.88,15,230.25,1,230.25,Mobile Wallet,2025-11-25,20,0,0
T0020181,C021910,36-45,Male,Miami,New,P8488,Accessories,220.45,35,143.29,3,429.87,Gift Card,2025-12-01,10,0,0
T0020182,C025287,26-35,Other,Dallas,New,P2106,Groceries,192.51,25,144.38,4,577.52,Debit Card,2025-11-30,13,1,0
T0020183,C024614,46-55,Other,Houston,Returning,P4325,Toys,102.99,10,92.69,2,185.38,Gift Card,2025-11-24,11,0,0
T0020184,C015690,26-35,Female,Dallas,Returning,P6400,Accessories,494.69,40,296.81,1,296.81,Credit Card,2025-11-28,15,0,1
T0020185,C031939,18-25,Other,Seattle,New,P7774,Home & Kitchen,914.64,30,640.25,1,640.25,Credit Card,2025-11-30,2,1,0
T0020186,C012186,18-25,Male,Atlanta,New,P3455,Books,80.25,40,48.15,4,192.6,PayPal,2025-11-30,9,1,0
T0020187,C023401,56+,Female,Dallas,Returning,P9030,Beauty,223.85,60,89.54,5,447.7,Credit Card,2025-11-25,6,0,0
T0020188,C022723,18-25,Male,Chicago,Returning,P6446,Home & Kitchen,767.14,20,613.71,1,613.71,Mobile Wallet,2025-11-29,5,1,0
T0020189,C007582,46-55,Female,Seattle,New,P5846,Footwear,164.38,10,147.94,2,295.88,Gift Card,2025-11-28,0,0,1
T0020190,C006637,46-55,Female,San Francisco,Loyal,P3624,Groceries,75.46,25,56.6,1,56.6,Cash,2025-11-29,7,1,0
T0020191,C024893,36-45,Female,Houston,Loyal,P5102,Footwear,75.01,15,63.76,1,63.76,Gift Card,2025-11-24,0,0,0
T0020192,C019018,26-35,Other,Houston,Returning,P4354,Electronics,1279.6,25,959.7,1,959.7,Mobile Wallet,2025-11-27,11,0,0
T0020193,C016129,36-45,Male,Phoenix,VIP,P2202,Electronics,2005.41,30,1403.79,1,1403.79,Credit Card,2025-11-25,22,0,0
T0020194,C025749,26-35,Other,Phoenix,Returning,P7613,Sports,99.87,50,49.94,3,149.82,PayPal,2025-11-28,3,0,1
T0020195,C002792,56+,Female,Phoenix,Loyal,P5075,Groceries,185.84,30,130.09,1,130.09,Cash,2025-11-24,7,0,0
T0020196,C008784,46-55,Other,New York,Loyal,P3365,Accessories,117.95,25,88.46,1,88.46,Credit Card,2025-11-28,19,0,1
T0020197,C033297,36-45,Male,Los Angeles,Returning,P6371,Home & Kitchen,1153.79,30,807.65,1,807.65,Credit Card,2025-12-01,20,0,0
T0020198,C015728,18-25,Male,Seattle,Returning,P5272,Groceries,94.06,50,47.03,1,47.03,Mobile Wallet,2025-11-28,23,0,1
T0020199,C030903,46-55,Female,Atlanta,Loyal,P1934,Home & Kitchen,187.87,10,169.08,1,169.08,Cash,2025-11-25,19,0,0
T0020200,C031861,26-35,Other,Chicago,Returning,P5650,Beauty,36.91,20,29.53,1,29.53,Credit Card,2025-11-26,2,0,0
