transaction_id,customer_id,age_group,gender,city,customer_segment,product_id,product_category,original_price,discount_pct,final_price,quantity,purchase_amount,payment_method,purchase_date,purchase_hour,is_weekend,is_black_friday
T0030046,C024451,18-25,Other,Phoenix,Loyal,P8608,Books,105.05,30,73.54,1,73.54,Debit Card,2025-11-24,11,0,0
T0030047,C017699,46-55,Female,Chicago,Returning,P5045,Accessories,293.01,30,205.11,1,205.11,Debit Card,2025-11-30,9,1,0
T0030048,C005453,46-55,Other,Atlanta,New,P5594,Clothing,79.33,25,59.5,1,59.5,Gift Card,2025-11-30,2,1,0
T0030049,C026143,36-45,Female,Phoenix,Returning,P5225,Clothing,226.34,5,215.02,1,215.02,Gift Card,2025-11-30,14,1,0
T0030050,C001181,18-25,Male,Seattle,New,P8452,Clothing,28.87,35,18.77,1,18.77,Cash,2025-11-28,19,0,1
T0030051,C005554,36-45,Other,Miami,Returning,P3747,Sports,146.46,40,87.88,1,87.88,PayPal,2025-11-29,15,1,0
T0030052,C005610,36-45,Female,San Francisco,New,P4301,Toys,75.78,10,68.2,1,68.2,Debit Card,2025-11-30,21,1,0
T0030053,C017151,36-45,Female,San Francisco,VIP,P3628,Home & Kitchen,367.7,25,275.77,1,275.77,Cash,2025-11-27,4,0,0
T0030054,C001293,56+,Other,San Francisco,Loyal,P7645,Home & Kitchen,65.39,30,45.77,1,45.77,Mobile Wallet,2025-11-25,2,0,0
T0030055,C034230,26-35,Male,New York,Loyal,P8071,Clothing,255.92,30,179.14,1,179.14,Debit Card,2025-11-28,20,0,1
T0030056,C028836,56+,Other,New York,New,P1628,Toys,38.23,5,36.32,1,36.32,Cash,2025-11-27,10,0,0
T0030057,C000182,46-55,Other,Miami,Loyal,P9594,Electronics,2098.62,15,1783.83,1,1783.83,Mobile Wallet,2025-11-24,7,0,0
T0030058,C007767,26-35,Male,New York,Loyal,P5750,Books,25.73,30,18.01,5,90.05,Debit Card,2025-11-26,23,0,0
T0030059,C030886,56+,Other,Houston,Returning,P7007,Accessories,422.08,25,316.56,1,316.56,Credit Card,2025-11-24,7,0,0
T0030060,C000077,26-35,Other,Seattle,Returning,P6297,Beauty,16.98,30,11.89,1,11.89,PayPal,2025-11-25,5,0,0
T0030061,C033715,56+,Female,Seattle,New,P6785,Clothing,239.65,10,215.68,2,431.36,Mobile Wallet,2025-11-24,6,0,0
T0030062,C026240,18-25,Other,New York,Returning,P5434,Toys,164.51,40,98.71,1,98.71,Cash,2025-11-29,5,1,0
T0030063,C031844,18-25,Female,Los Angeles,Returning,P4123,Sports,145.45,25,109.09,1,109.09,Credit Card,2025-11-29,16,1,0
T0030064,C006736,18-25,Female,San Francisco,Loyal,P3426,Home & Kitchen,502.63,10,452.37,1,452.37,PayPal,2025-11-27,1,0,0
T0030065,C024053,56+,Male,New York,New,P1415,Home & Kitchen,139.08,10,125.17,2,250.34,PayPal,2025-11-30,4,1,0
T0030066,C011178,18-25,Female,Dallas,Loyal,P6521,Sports,99.6,20,79.68,1,79.68,Debit Card,2025-11-26,15,0,0
T0030067,C002583,56+,Female,Miami,Loyal,P5846,Beauty,98.1,35,63.76,3,191.28,Mobile Wallet,2025-11-25,17,0,0
T0030068,C031428,18-25,Other,Miami,New,P7288,Sports,259.21,40,155.53,5,777.65,Debit Card,2025-11-28,13,0,1
T0030069,C030628,36-45,Male,Chicago,Loyal,P8877,Clothing,237.28,15,201.69,1,201.69,Cash,2025-11-29,23,1,0
T0030070,C006781,46-55,Other,Atlanta,Returning,P1616,Electronics,1927.29,50,963.64,1,963.64,Mobile Wallet,2025-11-30,7,1,0
T0030071,C003593,56+,Other,Dallas,New,P4433,Sports,159.27,35,103.53,1,103.53,Cash,2025-11-29,20,1,0
T0030072,C030887,56+,Female,Phoenix,New,P9781,Electronics,582.12,25,436.59,2,873.18,Mobile Wallet,2025-11-24,2,0,0
T0030073,C018693,18-25,Other,Chicago,VIP,P8389,Home & Kitchen,222.77,30,155.94,2,311.88,Gift Card,2025-11-28,10,0,1
T0030074,C003816,18-25,Other,Seattle,VIP,P1053,Groceries,120.19,40,72.11,2,144.22,Debit Card,2025-11-25,18,0,0
T0030075,C018677,26-35,Female,New York,Returning,P8150,Groceries,118.2,10,106.38,1,106.38,Mobile Wallet,2025-12-01,7,0,0
T0030076,C014817,46-55,Male,Atlanta,VIP,P9863,Books,17.07,35,11.1,1,11.1,Mobile Wallet,2025-11-25,17,0,0
T0030077,C014742,36-45,Other,Houston,Loyal,P9432,Electronics,949.95,35,617.47,1,617.47,PayPal,2025-11-26,2,0,0
T0030078,C027830,18-25,Female,New York,Returning,P3580,Beauty,219.85,30,153.89,1,153.89,Debit Card,2025-11-29,8,1,0
T0030079,C024445,46-55,Male,San Francisco,Loyal,P9443,Toys,283.26,15,240.77,1,240.77,PayPal,2025-11-27,3,0,0
T0030080,C029009,18-25,Female,Phoenix,Loyal,P6811,Footwear,341.02,15,289.87,1,289.87,Credit Card,2025-11-28,14,0,1
T0030081,C024859,56+,Other,Miami,VIP,P8883,Sports,422.3,30,295.61,3,886.83,Cash,2025-11-27,3,0,0
T0030082,C029689,18-25,Male,San Francisco,Returning,P7348,Footwear,42.07,30,29.45,1,29.45,Cash,2025-11-30,16,1,0
T0030083,C009940,56+,Male,Miami,Returning,P5455,Accessories,247.74,40,148.64,1,148.64,Credit Card,2025-11-28,21,0,1
T0030084,C019247,26-35,Other,Chicago,Loyal,P5821,Groceries,52.42,40,31.45,1,31.45,PayPal,2025-11-25,23,0,0
T0030085,C027020,56+,Other,New York,Returning,P1396,Accessories,445.1,35,289.32,2,578.64,PayPal,2025-11-28,13,0,1
T0030086,C005456,18-25,Male,Dallas,Loyal,P4174,Toys,22.28,20,17.82,5,89.1,Cash,2025-11-30,20,1,0
T0030087,C003520,36-45,Other,Chicago,Returning,P2555,Beauty,37.11,35,24.12,1,24.12,Credit Card,2025-11-27,21,0,0
T0030088,C021465,26-35,Female,Phoenix,Loyal,P6256,Electronics,822.64,30,575.85,2,1151.7,Cash,2025-11-25,0,0,0
T0030089,C004416,46-55,Female,Seattle,Loyal,P7795,Sports,426.5,30,298.55,1,298.55,Mobile Wallet,2025-11-29,15,1,0
T0030090,C006003,18-25,Female,Miami,VIP,P4396,Accessories,468.74,25,351.56,3,1054.68,Debit Card,2025-11-25,14,0,0
T0030091,C002293,36-45,Other,New York,Loyal,P7440,Accessories,200.21,10,180.19,4,720.76,Cash,2025-11-25,2,0,0
T0030092,C000034,18-25,Male,Dallas,New,P8061,Accessories,177.41,30,124.19,1,124.19,Credit Card,2025-11-26,21,0,0
T0030093,C003359,18-25,Female,Phoenix,Loyal,P1898,Beauty,197.85,40,118.71,1,118.71,Cash,2025-11-28,21,0,1
T0030094,C030736,56+,Other,Atlanta,New,P4342,Sports,540.96,10,486.86,3,1460.58,Cash,2025-11-28,21,0,1
T0030095,C003343,56+,Male,Houston,New,P8118,Beauty,31.02,35,20.16,1,20.16,Cash,2025-11-25,22,0,0
T0030096,C006956,26-35,Other,Miami,New,P4350,Books,118.4,15,100.64,1,100.64,Cash,2025-12-01,20,0,0
T0030097,C032530,46-55,Male,Seattle,New,P2936,Home & Kitchen,623.95,25,467.96,1,467.96,PayPal,2025-11-27,7,0,0
T0030098,C023732,36-45,Female,Miami,Loyal,P8893,Home & Kitchen,1193.24,25,894.93,1,894.93,Mobile Wallet,2025-11-27,18,0,0
T0030099,C001841,26-35,Other,Seattle,New,P6069,Accessories,16.23,10,14.61,1,14.61,Mobile Wallet,2025-11-30,18,1,0
T0030100,C011575,46-55,Female,Dallas,New,P3702,Footwear,315.11,25,236.33,1,236.33,Cash,2025-11-29,7,1,0
T0030101,C000775,36-45,Male,Seattle,Loyal,P6300,Clothing,47.64,30,33.35,1,33.35,Cash,2025-11-27,8,0,0
T0030102,C024395,18-25,Other,San Francisco,New,P1647,Books,94.45,30,66.11,1,66.11,Gift Card,2025-11-26,19,0,0
T0030103,C003151,46-55,Female,Phoenix,New,P8414,Groceries,5.06,30,3.54,1,3.54,Debit Card,2025-12-01,15,0,0
T0030104,C009739,18-25,Female,San Francisco,VIP,P2550,Toys,49.54,35,32.2,3,96.6,Debit Card,2025-11-30,5,1,0
T0030105,C022808,46-55,Male,Los Angeles,Loyal,P3174,Books,23.51,5,22.33,2,44.66,PayPal,2025-11-24,17,0,0
T0030106,C018944,26-35,Female,Los Angeles,Loyal,P4373,Home & Kitchen,738.43,60,295.37,1,295.37,Debit Card,2025-11-25,15,0,0
T0030107,C031035,56+,Female,Chicago,Returning,P7264,Beauty,176.55,15,150.07,1,150.07,PayPal,2025-11-26,19,0,0
T0030108,C010714,36-45,Other,Seattle,Loyal,P8150,Footwear,58.81,50,29.4,1,29.4,PayPal,2025-12-01,3,0,0
T0030109,C015050,46-55,Other,Dallas,New,P8908,Electronics,1103.85,25,827.89,1,827.89,Gift Card,2025-11-25,22,0,0
T0030110,C011510,56+,Female,Los Angeles,Returning,P4074,Electronics,1799.17,25,1349.38,3,4048.14,Mobile Wallet,2025-11-26,15,0,0
T0030111,C002148,18-25,Female,Seattle,Returning,P3113,Electronics,2287.43,40,1372.46,1,1372.46,Gift Card,2025-11-24,20,0,0
T0030112,C005368,56+,Other,Los Angeles,Returning,P8940,Groceries,41.96,20,33.57,5,167.85,PayPal,2025-11-30,17,1,0
T0030113,C000784,26-35,Other,Dallas,Returning,P2434,Toys,133.18,20,106.54,3,319.62,Cash,2025-11-27,22,0,0
T0030114,C011282,26-35,Other,Dallas,Loyal,P5803,Home & Kitchen,292.93,30,205.05,1,205.05,Cash,2025-12-01,10,0,0
T0030115,C030846,46-55,Other,Seattle,Returning,P7103,Accessories,28.08,20,22.46,1,22.46,PayPal,2025-11-24,13,0,0
T0030116,C023887,56+,Male,Miami,Loyal,P1523,Footwear,175.92,50,87.96,1,87.96,Gift Card,2025-11-28,10,0,1
T0030117,C031023,46-55,Other,Dallas,Loyal,P2955,Toys,131.72,30,92.2,2,184.4,PayPal,2025-11-30,11,1,0
T0030118,C017632,46-55,Female,Dallas,Returning,P2288,Sports,496.52,15,422.04,1,422.04,Mobile Wallet,2025-11-27,4,0,0
T0030119,C030194,36-45,Male,Atlanta,VIP,P5441,Home & Kitchen,1071.34,40,642.8,1,642.8,Credit Card,2025-11-26,0,0,0
T0030120,C021874,56+,Other,Atlanta,New,P3925,Beauty,94.81,30,66.37,1,66.37,Gift Card,2025-11-25,13,0,0
T0030121,C015078,26-35,Male,Los Angeles,Loyal,P5402,Electronics,1814.48,20,1451.58,1,1451.58,Mobile Wallet,2025-11-24,18,0,0
T0030122,C027674,36-45,Male,Atlanta,New,P9021,Books,71.46,40,42.88,1,42.88,Gift Card,2025-11-25,19,0,0
T0030123,C021057,56+,Other,New York,New,P7878,Sports,466.63,15,396.64,2,793.28,Cash,2025-11-27,1,0,0
T0030124,C029577,18-25,Other,San Francisco,New,P4718,Clothing,60.97,15,51.82,1,51.82,Mobile Wallet,2025-11-26,21,0,0
T0030125,C020266,36-45,Other,Houston,Returning,P1244,Books,98.49,5,93.57,1,93.57,PayPal,2025-11-28,22,0,1
T0030126,C016673,56+,Other,Seattle,New,P8560,Footwear,222.87,15,189.44,1,189.44,Debit Card,2025-11-29,18,1,0
T0030127,C010945,56+,Female,Houston,Returning,P1460,Groceries,154.65,20,123.72,1,123.72,Mobile Wallet,2025-11-27,11,0,0
T0030128,C022712,26-35,Male,Dallas,Loyal,P1550,Home & Kitchen,518.5,25,388.88,1,388.88,Mobile Wallet,2025-12-01,13,0,0
T0030129,C009919,56+,Other,Houston,Returning,P8770,Footwear,32.64,15,27.74,2,55.48,Gift Card,2025-11-25,8,0,0
T0030130,C025139,26-35,Male,Atlanta,Loyal,P4663,Electronics,2307.22,40,1384.33,4,5537.32,Cash,2025-11-24,5,0,0
T0030131,C016903,46-55,Female,Miami,VIP,P3922,Toys,221.26,40,132.76,1,132.76,PayPal,2025-11-27,14,0,0
T0030132,C010864,26-35,Male,Phoenix,New,P9534,Accessories,348.47,25,261.35,1,261.35,Gift Card,2025-11-28,4,0,1
T0030133,C003681,26-35,Other,New York,Loyal,P8804,Toys,147.25,40,88.35,2,176.7,PayPal,2025-11-28,10,0,1
T0030134,C018435,46-55,Male,San Francisco,New,P3629,Accessories,31.49,40,18.89,2,37.78,PayPal,2025-11-30,20,1,0
T0030135,C005465,36-45,Male,Phoenix,Returning,P3940,Toys,49.97,30,34.98,2,69.96,Mobile Wallet,2025-11-29,16,1,0
T0030136,C026507,26-35,Other,Dallas,Returning,P8242,Home & Kitchen,540.31,20,432.25,1,432.25,PayPal,2025-11-29,3,1,0
T0030137,C018627,26-35,Female,Dallas,New,P1192,Toys,240.08,25,180.06,1,180.06,Credit Card,2025-11-28,11,0,1
T0030138,C007406,18-25,Other,Chicago,Loyal,P1242,Home & Kitchen,1070.52,5,1016.99,1,1016.99,Gift Card,2025-12-01,4,0,0
T0030139,C022887,56+,Other,Chicago,Loyal,P8737,Accessories,234.33,25,175.75,1,175.75,Gift Card,2025-11-30,3,1,0
T0030140,C013841,56+,Female,Atlanta,Returning,P5969,Books,119.42,10,107.48,1,107.48,Debit Card,2025-11-27,2,0,0
T0030141,C028889,26-35,Male,Los Angeles,Returning,P2029,Footwear,343.53,50,171.76,1,171.76,Mobile Wallet,2025-11-30,22,1,0
T0030142,C019119,26-35,Female,Atlanta,New,P8318,Beauty,97.28,25,72.96,2,145.92,Mobile Wallet,2025-11-24,8,0,0
T0030143,C002579,56+,Male,Los Angeles,VIP,P3735,Home & Kitchen,101.16,15,85.99,2,171.98,Credit Card,2025-11-24,11,0,0
T0030144,C024012,26-35,Male,Houston,New,P7514,Toys,152.94,20,122.35,4,489.4,Mobile Wallet,2025-11-30,5,1,0
T0030145,C006090,18-25,Female,Los Angeles,Returning,P2072,Books,117.64,5,111.76,1,111.76,Mobile Wallet,2025-11-25,7,0,0
T0030146,C012299,26-35,Male,Houston,New,P5418,Home & Kitchen,454.85,15,386.62,4,1546.48,Mobile Wallet,2025-11-24,10,0,0
T0030147,C015621,56+,Female,Miami,VIP,P1193,Groceries,73.53,30,51.47,4,205.88,Gift Card,2025-11-30,1,1,0
T0030148,C030054,56+,Male,New York,Returning,P7920,Toys,98.16,30,68.71,1,68.71,Gift Card,2025-11-28,14,0,1
T0030149,C015059,56+,Male,Los Angeles,New,P1671,Beauty,238.01,10,214.21,4,856.84,Gift Card,2025-11-26,20,0,0
T0030150,C029108,26-35,Other,San Francisco,Loyal,P6789,Sports,129.21,25,96.91,1,96.91,Cash,2025-11-30,17,1,0
T0030151,C027771,26-35,Female,Seattle,Loyal,P3335,Home & Kitchen,536.46,30,375.52,1,375.52,Cash,2025-11-27,9,0,0
T0030152,C025918,46-55,Other,Atlanta,VIP,P6954,Clothing,77.25,20,61.8,1,61.8,Debit Card,2025-11-30,12,1,0
T0030153,C029314,26-35,Male,Atlanta,Returning,P8473,Books,17.85,35,11.6,1,11.6,Gift Card,2025-11-28,15,0,1
T0030154,C024860,36-45,Male,Phoenix,New,P5108,Home & Kitchen,537.88,25,403.41,1,403.41,Credit Card,2025-12-01,12,0,0
T0030155,C034969,26-35,Male,New York,New,P6236,Toys,243.72,20,194.98,1,194.98,Mobile Wallet,2025-11-27,3,0,0
T0030156,C007551,36-45,Other,Phoenix,Returning,P5823,Sports,24.49,40,14.69,1,14.69,PayPal,2025-11-28,16,0,1
T0030157,C024689,36-45,Other,San Francisco,Loyal,P4704,Accessories,247.67,25,185.75,1,185.75,PayPal,2025-11-26,17,0,0
T0030158,C000315,36-45,Female,Atlanta,New,P8792,Groceries,103.65,35,67.37,2,134.74,Gift Card,2025-11-26,11,0,0
T0030159,C034747,26-35,Male,Los Angeles,VIP,P5704,Sports,64.08,30,44.86,1,44.86,PayPal,2025-11-26,22,0,0
T0030160,C020987,36-45,Female,Chicago,Returning,P7712,Groceries,195.78,25,146.84,1,146.84,Credit Card,2025-11-24,17,0,0
T0030161,C022512,18-25,Male,Chicago,Loyal,P7413,Sports,134.74,20,107.79,1,107.79,Mobile Wallet,2025-11-27,19,0,0
T0030162,C032533,26-35,Female,Los Angeles,Loyal,P8580,Accessories,454.25,20,363.4,2,726.8,Cash,2025-11-27,6,0,0
T0030163,C005794,36-45,Female,San Francisco,VIP,P7941,Toys,76.5,10,68.85,2,137.7,Gift Card,2025-11-28,7,0,1
T0030164,C030003,18-25,Male,Chicago,New,P4935,Sports,324.28,25,243.21,1,243.21,Gift Card,2025-11-29,9,1,0
T0030165,C019739,36-45,Other,Seattle,Loyal,P2650,Clothing,244.06,5,231.86,3,695.58,Credit Card,2025-11-29,6,1,0
T0030166,C003043,18-25,Female,Houston,Loyal,P3665,Accessories,475.4,15,404.09,1,404.09,Credit Card,2025-11-25,12,0,0
T0030167,C023801,36-45,Female,Houston,Returning,P1402,Accessories,206.73,40,124.04,2,248.08,PayPal,2025-11-29,23,1,0
T0030168,C034142,36-45,Male,Dallas,Returning,P5351,Toys,30.33,20,24.26,1,24.26,Mobile Wallet,2025-11-27,23,0,0
T0030169,C019548,56+,Male,Houston,Loyal,P9698,Footwear,37.36,40,22.42,1,22.42,Cash,2025-11-29,4,1,0
T0030170,C025624,56+,Other,Atlanta,Loyal,P8735,Home & Kitchen,1051.72,15,893.96,1,893.96,Mobile Wallet,2025-11-26,7,0,0
T0030171,C033831,18-25,Male,Atlanta,Loyal,P8136,Home & Kitchen,587.49,10,528.74,2,1057.48,Cash,2025-11-24,14,0,0
T0030172,C033367,18-25,Male,Phoenix,Returning,P9293,Footwear,77.98,20,62.38,1,62.38,PayPal,2025-11-28,1,0,1
T0030173,C005167,18-25,Other,Dallas,Returning,P9125,Accessories,237.43,30,166.2,1,166.2,Cash,2025-11-30,16,1,0
T0030174,C018025,36-45,Other,Chicago,VIP,P6278,Beauty,63.39,25,47.54,2,95.08,Gift Card,2025-11-25,16,0,0
T0030175,C017883,18-25,Female,New York,Loyal,P5554,Clothing,215.85,10,194.26,1,194.26,Credit Card,2025-11-24,14,0,0
T0030176,C002285,56+,Other,Phoenix,Returning,P8556,Books,51.85,40,31.11,1,31.11,Mobile Wallet,2025-11-24,20,0,0
T0030177,C033785,18-25,Other,Dallas,Returning,P5085,Books,88.74,15,75.43,1,75.43,Debit Card,2025-11-26,2,0,0
T0030178,C003822,36-45,Female,Miami,Loyal,P4847,Toys,231.85,15,197.07,1,197.07,Gift Card,2025-11-24,5,0,0
T0030179,C013857,18-25,Male,Los Angeles,VIP,P1049,Clothing,124.78,15,106.06,1,106.06,Gift Card,2025-11-29,14,1,0
T0030180,C022113,26-35,Other,Seattle,Loyal,P4260,Home & Kitchen,804.26,50,402.13,1,402.13,Credit Card,2025-11-27,8,0,0
T0030181,C032986,26-35,Male,Miami,New,P8457,Sports,468.78,60,187.51,2,375.02,Debit Card,2025-11-30,3,1,0
T0030182,C026265,46-55,Male,San Francisco,Returning,P9971,Sports,49.6,35,32.24,1,32.24,PayPal,2025-11-29,4,1,0
T0030183,C011202,18-25,Male,San Francisco,Returning,P5582,Books,27.21,30,19.05,1,19.05,Debit Card,2025-11-26,0,0,0
T0030184,C018563,18-25,Female,New York,New,P5597,Accessories,491.32,30,343.92,1,343.92,PayPal,2025-11-29,23,1,0
T0030185,C002958,36-45,Female,Los Angeles,New,P2322,Home & Kitchen,33.47,35,21.76,1,21.76,Debit Card,2025-11-26,14,0,0
T0030186,C023298,46-55,Female,Miami,Returning,P2694,Clothing,107.62,15,91.48,2,182.96,Credit Card,2025-11-26,18,0,0
T0030187,C029112,46-55,Male,Dallas,Returning,P7889,Accessories,393.27,35,255.63,3,766.89,PayPal,2025-11-25,19,0,0
T0030188,C016744,36-45,Other,Houston,New,P2952,Groceries,66.68,25,50.01,1,50.01,Cash,2025-11-25,18,0,0
T0030189,C017402,46-55,Female,Dallas,Returning,P2821,Footwear,292.22,20,233.78,1,233.78,Debit Card,2025-11-28,15,0,1
T0030190,C021673,26-35,Other,Chicago,New,P4945,Books,20.22,20,16.18,1,16.18,Credit Card,2025-11-29,16,1,0
T0030191,C001757,26-35,Other,Houston,Returning,P1867,Home & Kitchen,1055.23,20,844.18,2,1688.36,Debit Card,2025-11-30,13,1,0
T0030192,C028622,26-35,Female,Los Angeles,Loyal,P7879,Toys,147.09,20,117.67,1,117.67,PayPal,2025-11-30,5,1,0
T0030193,C013704,46-55,Male,Miami,VIP,P8848,Sports,41.4,40,24.84,1,24.84,Debit Card,2025-11-30,10,1,0
T0030194,C011971,18-25,Female,Chicago,New,P6183,Sports,381.52,5,362.44,1,362.44,Credit Card,2025-11-24,12,0,0
T0030195,C016937,36-45,Male,Los Angeles,Returning,P2912,Accessories,145.86,35,94.81,1,94.81,Cash,2025-11-28,16,0,1
T0030196,C024503,46-55,Male,Seattle,Returning,P3329,Groceries,141.58,35,92.03,1,92.03,Credit Card,2025-11-24,23,0,0
T0030197,C015958,18-25,Male,Dallas,Returning,P2428,Electronics,2271.43,15,1930.72,3,5792.16,Cash,2025-11-30,9,1,0
T0030198,C020798,36-45,Male,New York,Loyal,P9741,Electronics,346.57,30,242.6,1,242.6,Gift Card,2025-11-25,21,0,0
T0030199,C009527,46-55,Male,Atlanta,Loyal,P5522,Home & Kitchen,312.01,15,265.21,2,530.42,PayPal,2025-11-28,8,0,1
T0030200,C028926,56+,Female,San Francisco,New,P4138,Clothing,129.51,5,123.03,2,246.06,Debit Card,2025-12-01,8,0,0
