transaction_id,customer_id,age_group,gender,city,customer_segment,product_id,product_category,original_price,discount_pct,final_price,quantity,purchase_amount,payment_method,purchase_date,purchase_hour,is_weekend,is_black_friday
T0040039,C032067,56+,Other,Atlanta,Returning,P7522,Toys,296.65,40,177.99,1,177.99,Debit Card,2025-11-30,16,1,0
T0040040,C024106,46-55,Other,San Francisco,New,P2635,Books,38.63,30,27.04,1,27.04,Credit Card,2025-11-27,8,0,0
T0040041,C019113,36-45,Female,San Francisco,Returning,P7831,Beauty,233.33,15,198.33,1,198.33,Credit Card,2025-11-27,23,0,0
T0040042,C015383,26-35,Other,Los Angeles,Returning,P9362,Sports,267.48,15,227.36,1,227.36,Gift Card,2025-11-25,6,0,0
T0040043,C005592,18-25,Male,Miami,Returning,P2334,Toys,31.36,5,29.79,1,29.79,Debit Card,2025-11-24,0,0,0
T0040044,C033153,56+,Female,Houston,Returning,P5324,Books,46.29,40,27.77,3,83.31,Debit Card,2025-11-25,13,0,0
T0040045,C026334,46-55,Male,Los Angeles,Loyal,P9673,Toys,68.59,35,44.58,2,89.16,Mobile Wallet,2025-11-25,1,0,0
T0040046,C020401,18-25,Male,Seattle,New,P4373,Books,37.72,35,24.52,1,24.52,Gift Card,2025-12-01,22,0,0
T0040047,C023659,18-25,Other,Seattle,Returning,P2223,Clothing,113.54,20,90.83,1,90.83,Credit Card,2025-11-30,15,1,0
T0040048,C017582,46-55,Other,Seattle,New,P7214,Beauty,84.7,40,50.82,1,50.82,Credit Card,2025-11-30,6,1,0
T0040049,C029788,26-35,Female,Seattle,Returning,P7151,Home & Kitchen,64.55,20,51.64,1,51.64,Mobile Wallet,2025-11-24,14,0,0
T0040050,C003416,46-55,Other,Los Angeles,Returning,P5733,Beauty,80.68,20,64.54,1,64.54,Credit Card,2025-11-24,10,0,0
T0040051,C003764,18-25,Other,New York,Returning,P2437,Electronics,1541.91,20,1233.53,1,1233.53,PayPal,2025-12-01,3,0,0
T0040052,C031166,26-35,Other,San Francisco,VIP,P4802,Clothing,237.44,30,166.21,1,166.21,Cash,2025-12-01,13,0,0
T0040053,C011384,18-25,Other,Seattle,New,P8839,Beauty,11.47,20,9.18,1,9.18,Debit Card,2025-12-01,1,0,0
T0040054,C017669,36-45,Male,Houston,New,P4816,Accessories,58.96,20,47.17,1,47.17,PayPal,2025-11-27,19,0,0
T0040055,C028083,36-45,Female,Los Angeles,Returning,P1316,Beauty,159.59,30,111.71,1,111.71,PayPal,2025-11-27,17,0,0
T0040056,C014201,46-55,Male,Houston,Loyal,P6673,Sports,65.44,35,42.54,1,42.54,Cash,2025-11-24,16,0,0
T0040057,C026201,26-35,Male,San Francisco,VIP,P3105,Books,6.87,15,5.84,1,5.84,Debit Card,2025-11-29,12,1,0
T0040058,C026942,56+,Female,Dallas,Loyal,P3809,Electronics,891.0,40,534.6,1,534.6,PayPal,2025-11-26,22,0,0
T0040059,C034292,36-45,Male,Phoenix,VIP,P4307,Groceries,140.07,15,119.06,1,119.06,Mobile Wallet,2025-11-30,17,1,0
T0040060,C015872,26-35,Other,Atlanta,Loyal,P4816,Home & Kitchen,1026.94,25,770.2,2,1540.4,Debit Card,2025-11-28,22,0,1
T0040061,C031329,36-45,Other,Dallas,New,P6417,Books,66.08,30,46.26,1,46.26,PayPal,2025-11-24,4,0,0
T0040062,C022963,36-45,Female,Miami,New,P3517,Groceries,97.8,10,88.02,1,88.02,Credit Card,2025-11-26,1,0,0
T0040063,C023559,18-25,Other,Atlanta,Loyal,P1088,Groceries,107.42,35,69.82,1,69.82,Debit Card,2025-11-25,4,0,0
T0040064,C023954,36-45,Other,Dallas,Loyal,P8384,Books,56.42,25,42.32,1,42.32,PayPal,2025-11-30,9,1,0
T0040065,C001119,18-25,Female,Seattle,Returning,P3911,Beauty,197.56,35,128.41,2,256.82,PayPal,2025-11-26,9,0,0
T0040066,C018360,36-45,Other,Dallas,Returning,P7321,Sports,378.88,15,322.05,1,322.05,Gift Card,2025-11-24,4,0,0
T0040067,C022033,56+,Female,Miami,Returning,P4030,Footwear,76.49,40,45.89,2,91.78,Credit Card,2025-11-29,15,1,0
T0040068,C015992,36-45,Female,Los Angeles,Loyal,P4617,Clothing,282.58,10,254.32,1,254.32,PayPal,2025-11-29,11,1,0
T0040069,C032299,18-25,Other,Phoenix,New,P5420,Footwear,90.24,50,45.12,2,90.24,Debit Card,2025-11-27,21,0,0
T0040070,C023650,18-25,Female,New York,Loyal,P2695,Home & Kitchen,228.24,10,205.42,2,410.84,Cash,2025-11-27,22,0,0
T0040071,C002536,46-55,Female,Houston,New,P2921,Toys,116.31,20,93.05,1,93.05,Mobile Wallet,2025-11-28,0,0,1
T0040072,C000893,56+,Other,Miami,Returning,P3185,Toys,118.27,25,88.7,1,88.7,Cash,2025-11-30,23,1,0
T0040073,C032755,56+,Other,Phoenix,Loyal,P4401,Toys,33.54,25,25.16,1,25.16,Mobile Wallet,2025-11-25,21,0,0
T0040074,C030460,26-35,Male,San Francisco,Loyal,P6107,Accessories,58.11,30,40.68,1,40.68,PayPal,2025-11-25,18,0,0
T0040075,C002055,26-35,Other,Miami,Returning,P7001,Clothing,292.27,50,146.14,1,146.14,Mobile Wallet,2025-12-01,10,0,0
T0040076,C003553,18-25,Other,Seattle,Returning,P4168,Books,18.68,25,14.01,3,42.03,Debit Card,2025-11-30,8,1,0
T0040077,C012340,26-35,Female,Atlanta,Loyal,P3883,Groceries,192.12,20,153.7,1,153.7,PayPal,2025-11-25,1,0,0
T0040078,C007574,26-35,Male,Chicago,Returning,P6390,Footwear,251.06,25,188.3,3,564.9,Gift Card,2025-11-27,23,0,0
T0040079,C029085,56+,Male,Los Angeles,Returning,P2739,Books,30.05,35,19.53,1,19.53,Gift Card,2025-11-30,13,1,0
T0040080,C009491,56+,Other,New York,Returning,P2136,Beauty,108.93,60,43.57,1,43.57,PayPal,2025-11-24,23,0,0
T0040081,C006226,56+,Other,Miami,New,P7605,Clothing,84.69,35,55.05,1,55.05,Gift Card,2025-12-01,9,0,0
T0040082,C005099,18-25,Other,Dallas,New,P4559,Beauty,66.18,60,26.47,4,105.88,Mobile Wallet,2025-11-24,15,0,0
T0040083,C014879,56+,Male,San Francisco,New,P9684,Accessories,327.47,30,229.23,1,229.23,Mobile Wallet,2025-11-30,21,1,0
T0040084,C023762,46-55,Other,Dallas,Loyal,P9495,Home & Kitchen,420.17,25,315.13,1,315.13,PayPal,2025-11-27,3,0,0
T0040085,C032790,46-55,Other,Atlanta,New,P1491,Clothing,257.42,50,128.71,1,128.71,Credit Card,2025-12-01,4,0,0
T0040086,C000155,26-35,Other,Chicago,New,P6720,Clothing,167.52,10,150.77,1,150.77,Credit Card,2025-11-27,21,0,0
T0040087,C018531,26-35,Male,Miami,New,P6343,Groceries,56.01,50,28.0,1,28.0,Debit Card,2025-11-24,4,0,0
T0040088,C012645,46-55,Female,San Francisco,New,P6291,Sports,40.04,15,34.03,4,136.12,Credit Card,2025-12-01,10,0,0
T0040089,C013729,36-45,Other,Atlanta,Returning,P2024,Toys,182.01,30,127.41,1,127.41,Credit Card,2025-11-25,7,0,0
T0040090,C015498,56+,Female,Dallas,Returning,P3400,Groceries,187.79,20,150.23,2,300.46,Gift Card,2025-11-30,18,1,0
T0040091,C007209,46-55,Male,Houston,Returning,P1229,Footwear,191.97,40,115.18,1,115.18,Debit Card,2025-11-29,20,1,0
T0040092,C024561,26-35,Male,San Francisco,VIP,P4569,Footwear,203.37,35,132.19,1,132.19,Gift Card,2025-11-30,10,1,0
T0040093,C027566,56+,Other,Miami,Loyal,P3363,Footwear,116.31,30,81.42,1,81.42,Mobile Wallet,2025-11-30,18,1,0
T0040094,C027560,46-55,Female,New York,Loyal,P8202,Footwear,240.08,40,144.05,1,144.05,Credit Card,2025-11-26,15,0,0
T0040095,C017344,18-25,Female,Dallas,Returning,P9227,Groceries,103.98,40,62.39,4,249.56,PayPal,2025-11-25,16,0,0
T0040096,C001205,26-35,Female,Los Angeles,New,P8190,Electronics,1828.49,30,1279.94,2,2559.88,Credit Card,2025-11-29,9,1,0
T0040097,C007572,26-35,Female,San Francisco,Returning,P3398,Home & Kitchen,166.91,25,125.18,1,125.18,Gift Card,2025-11-28,0,0,1
T0040098,C003196,56+,Male,Seattle,VIP,P4680,Electronics,691.93,20,553.54,1,553.54,Mobile Wallet,2025-11-24,22,0,0
T0040099,C005466,26-35,Other,New York,New,P4827,Groceries,165.82,30,116.07,2,232.14,Credit Card,2025-11-28,6,0,1
T0040100,C020473,56+,Female,Los Angeles,Returning,P5646,Clothing,290.72,5,276.18,1,276.18,Mobile Wallet,2025-12-01,19,0,0
T0040101,C026589,26-35,Female,New York,Loyal,P2457,Footwear,291.81,40,175.09,2,350.18,Mobile Wallet,2025-12-01,7,0,0
T0040102,C002032,26-35,Male,San Francisco,New,P8586,Toys,139.39,30,97.57,4,390.28,Mobile Wallet,2025-11-28,6,0,1
T0040103,C005940,26-35,Male,Atlanta,Loyal,P4377,Electronics,319.77,20,255.82,2,511.64,Mobile Wallet,2025-11-28,15,0,1
T0040104,C013101,56+,Male,New York,Returning,P6331,Toys,263.8,25,197.85,1,197.85,Credit Card,2025-11-26,11,0,0
T0040105,C013684,56+,Male,Chicago,Loyal,P5310,Books,97.97,25,73.48,1,73.48,Gift Card,2025-11-29,9,1,0
T0040106,C021423,26-35,Other,Atlanta,Loyal,P5491,Home & Kitchen,1153.47,35,749.76,1,749.76,Mobile Wallet,2025-11-27,3,0,0
T0040107,C012163,18-25,Male,Los Angeles,Returning,P6970,Footwear,161.05,35,104.68,1,104.68,Debit Card,2025-11-26,14,0,0
T0040108,C000468,56+,Female,Los Angeles,New,P2068,Beauty,175.76,25,131.82,1,131.82,Gift Card,2025-11-27,4,0,0
T0040109,C028494,36-45,Other,Phoenix,Returning,P8676,Electronics,523.02,30,366.11,1,366.11,Gift Card,2025-11-26,6,0,0
T0040110,C010904,46-55,Other,Los Angeles,Loyal,P3971,Footwear,323.59,30,226.51,2,453.02,PayPal,2025-11-25,9,0,0
T0040111,C011414,56+,Male,New York,Loyal,P3900,Electronics,1793.74,20,1434.99,1,1434.99,PayPal,2025-11-28,6,0,1
T0040112,C025115,18-25,Female,Atlanta,New,P1682,Beauty,183.29,40,109.97,1,109.97,Credit Card,2025-11-25,4,0,0
T0040113,C003576,18-25,Other,Seattle,Returning,P2992,Books,82.46,30,57.72,1,57.72,Mobile Wallet,2025-12-01,5,0,0
T0040114,C013571,46-55,Female,Phoenix,New,P2338,Sports,437.8,35,284.57,1,284.57,Cash,2025-11-24,22,0,0
T0040115,C005064,56+,Male,Atlanta,Loyal,P7079,Footwear,78.59,15,66.8,2,133.6,Gift Card,2025-11-26,11,0,0
T0040116,C025411,18-25,Male,Phoenix,New,P6921,Footwear,246.5,30,172.55,1,172.55,Debit Card,2025-11-24,8,0,0
T0040117,C018110,36-45,Male,Phoenix,New,P7257,Home & Kitchen,486.83,40,292.1,1,292.1,Cash,2025-11-28,22,0,1
T0040118,C008550,26-35,Female,Miami,New,P2792,Groceries,70.35,35,45.73,1,45.73,Cash,2025-11-25,19,0,0
T0040119,C025319,26-35,Female,San Francisco,Returning,P5741,Electronics,759.57,25,569.68,1,569.68,Gift Card,2025-11-30,22,1,0
T0040120,C026124,56+,Other,Atlanta,Returning,P6558,Beauty,217.46,25,163.1,2,326.2,Debit Card,2025-11-28,11,0,1
T0040121,C014859,18-25,Other,Seattle,New,P7211,Accessories,372.01,10,334.81,1,334.81,Debit Card,2025-11-28,19,0,1
T0040122,C015146,18-25,Other,Atlanta,Loyal,P8865,Beauty,81.21,20,64.97,1,64.97,Credit Card,2025-12-01,8,0,0
T0040123,C007666,26-35,Other,Dallas,Returning,P9562,Clothing,50.58,30,35.41,1,35.41,Credit Card,2025-11-25,21,0,0
T0040124,C024848,26-35,Other,Phoenix,Loyal,P3746,Toys,133.37,10,120.03,1,120.03,Cash,2025-11-27,11,0,0
T0040125,C006193,46-55,Male,Dallas,Loyal,P8988,Electronics,1597.47,50,798.74,1,798.74,PayPal,2025-11-28,3,0,1
T0040126,C019192,26-35,Female,Seattle,Returning,P6454,Home & Kitchen,36.82,25,27.62,2,55.24,Credit Card,2025-11-30,8,1,0
T0040127,C003440,26-35,Other,Phoenix,Loyal,P9323,Books,64.92,30,45.44,1,45.44,Gift Card,2025-11-29,10,1,0
T0040128,C010235,36-45,Male,Miami,New,P7535,Accessories,60.76,20,48.61,4,194.44,Cash,2025-11-25,22,0,0
T0040129,C012472,36-45,Female,Los Angeles,New,P1368,Toys,247.4,40,148.44,1,148.44,Debit Card,2025-11-29,10,1,0
T0040130,C006908,18-25,Other,Phoenix,Loyal,P7496,Clothing,207.88,35,135.12,2,270.24,Gift Card,2025-11-29,9,1,0
T0040131,C000512,18-25,Female,Seattle,Returning,P9302,Books,48.7,30,34.09,4,136.36,Cash,2025-11-29,0,1,0
T0040132,C004182,18-25,Female,Chicago,Loyal,P4341,Clothing,82.48,35,53.61,1,53.61,PayPal,2025-11-26,7,0,0
T0040133,C031154,36-45,Male,New York,New,P1450,Footwear,152.67,5,145.04,1,145.04,Cash,2025-11-27,16,0,0
T0040134,C005618,36-45,Female,San Francisco,Loyal,P1927,Electronics,2252.92,40,1351.75,2,2703.5,Cash,2025-11-29,18,1,0
T0040135,C029418,46-55,Male,New York,Loyal,P9071,Sports,59.16,10,53.24,1,53.24,Debit Card,2025-12-01,5,0,0
T0040136,C007935,18-25,Female,Atlanta,Returning,P4168,Footwear,324.04,35,210.63,1,210.63,Mobile Wallet,2025-11-27,0,0,0
T0040137,C019340,56+,Male,Seattle,Returning,P9938,Home & Kitchen,112.92,20,90.34,1,90.34,PayPal,2025-11-27,3,0,0
T0040138,C020738,26-35,Male,Dallas,Returning,P8781,Beauty,18.81,30,13.17,1,13.17,Mobile Wallet,2025-11-30,14,1,0
T0040139,C030482,26-35,Other,Dallas,New,P3296,Sports,135.68,15,115.33,1,115.33,Credit Card,2025-12-01,4,0,0
T0040140,C016388,56+,Male,Atlanta,Loyal,P3473,Home & Kitchen,196.86,35,127.96,1,127.96,Gift Card,2025-11-25,16,0,0
T0040141,C003028,36-45,Male,Miami,New,P4866,Toys,280.25,25,210.19,1,210.19,Gift Card,2025-11-25,0,0,0
T0040142,C021919,46-55,Male,Atlanta,VIP,P9161,Home & Kitchen,312.39,35,203.05,1,203.05,Gift Card,2025-11-24,17,0,0
T0040143,C007218,18-25,Male,Miami,Loyal,P5228,Groceries,165.86,60,66.34,1,66.34,Credit Card,2025-11-29,6,1,0
T0040144,C023723,36-45,Other,Houston,Returning,P1942,Footwear,132.52,30,92.76,2,185.52,Cash,2025-11-27,20,0,0
T0040145,C001891,26-35,Other,New York,VIP,P3918,Electronics,498.08,30,348.66,1,348.66,Cash,2025-11-29,10,1,0
T0040146,C004824,46-55,Male,Chicago,Loyal,P9778,Clothing,137.84,35,89.6,1,89.6,Cash,2025-11-24,10,0,0
T0040147,C000762,18-25,Male,Houston,Returning,P1218,Beauty,33.48,30,23.44,1,23.44,Gift Card,2025-11-27,21,0,0
T0040148,C000373,36-45,Male,Dallas,Returning,P5687,Sports,369.82,25,277.36,1,277.36,Gift Card,2025-11-25,23,0,0
T0040149,C021805,26-35,Other,Atlanta,Returning,P9459,Accessories,88.55,40,53.13,1,53.13,Cash,2025-11-28,3,0,1
T0040150,C027071,26-35,Male,Phoenix,Loyal,P3123,Beauty,144.53,15,122.85,3,368.55,Gift Card,2025-11-29,21,1,0
T0040151,C028900,26-35,Male,Atlanta,New,P5760,Beauty,66.65,10,59.99,1,59.99,Mobile Wallet,2025-11-30,22,1,0
T0040152,C015254,26-35,Male,San Francisco,Loyal,P3475,Books,110.49,20,88.39,1,88.39,Credit Card,2025-11-29,2,1,0
T0040153,C023470,56+,Male,Chicago,Returning,P1061,Beauty,62.29,25,46.72,1,46.72,Debit Card,2025-11-27,20,0,0
T0040154,C010309,26-35,Male,Miami,New,P1727,Beauty,122.2,40,73.32,1,73.32,Debit Card,2025-12-01,21,0,0
T0040155,C027342,18-25,Other,Miami,Loyal,P2868,Beauty,14.17,50,7.08,1,7.08,Debit Card,2025-11-26,11,0,0
T0040156,C014801,46-55,Male,Los Angeles,New,P6780,Clothing,53.84,30,37.69,1,37.69,Cash,2025-11-27,0,0,0
T0040157,C023908,56+,Other,Chicago,New,P8089,Groceries,36.53,40,21.92,2,43.84,Mobile Wallet,2025-11-30,5,1,0
T0040158,C024189,18-25,Male,Miami,New,P8879,Beauty,208.64,20,166.91,1,166.91,Debit Card,2025-11-28,23,0,1
T0040159,C005704,18-25,Male,Los Angeles,Loyal,P7032,Sports,381.81,20,305.45,1,305.45,Mobile Wallet,2025-12-01,13,0,0
T0040160,C030923,26-35,Female,Miami,Loyal,P4701,Groceries,12.81,30,8.97,1,8.97,Mobile Wallet,2025-11-30,17,1,0
T0040161,C028325,26-35,Other,Chicago,Returning,P6477,Beauty,53.34,10,48.01,1,48.01,PayPal,2025-11-26,4,0,0
T0040162,C015639,56+,Male,Chicago,VIP,P8212,Sports,523.7,20,418.96,1,418.96,Credit Card,2025-11-30,9,1,0
T0040163,C023692,36-45,Female,Dallas,New,P6172,Sports,197.84,25,148.38,1,148.38,Gift Card,2025-11-30,22,1,0
T0040164,C011936,26-35,Female,Chicago,New,P2523,Toys,70.63,30,49.44,1,49.44,Cash,2025-11-29,21,1,0
T0040165,C017285,46-55,Male,Phoenix,Returning,P6537,Footwear,284.89,40,170.93,3,512.79,Gift Card,2025-11-25,1,0,0
T0040166,C007172,18-25,Female,Seattle,Returning,P3916,Home & Kitchen,490.93,15,417.29,2,834.58,PayPal,2025-11-24,6,0,0
T0040167,C015717,56+,Other,Chicago,Returning,P2143,Accessories,247.08,20,197.66,1,197.66,Gift Card,2025-11-25,5,0,0
T0040168,C001844,36-45,Female,Seattle,New,P6966,Home & Kitchen,853.41,35,554.72,1,554.72,Debit Card,2025-11-26,14,0,0
T0040169,C009836,36-45,Male,Miami,New,P6616,Books,109.43,10,98.49,2,196.98,Debit Card,2025-11-24,22,0,0
T0040170,C012172,56+,Female,Miami,Loyal,P5491,Electronics,1791.57,30,1254.1,1,1254.1,PayPal,2025-12-01,1,0,0
T0040171,C034555,26-35,Male,New York,VIP,P6393,Accessories,202.94,25,152.2,1,152.2,PayPal,2025-11-30,17,1,0
T0040172,C024666,36-45,Female,New York,Loyal,P5561,Groceries,193.02,35,125.46,3,376.38,Cash,2025-11-29,7,1,0
T0040173,C031388,56+,Other,Seattle,Returning,P8502,Accessories,278.66,25,209.0,2,418.0,Cash,2025-11-27,4,0,0
T0040174,C006411,36-45,Male,Chicago,New,P1030,Home & Kitchen,1085.22,15,922.44,1,922.44,Gift Card,2025-11-30,2,1,0
T0040175,C003561,18-25,Female,Atlanta,Returning,P2128,Sports,534.82,40,320.89,1,320.89,Credit Card,2025-11-28,20,0,1
T0040176,C026009,18-25,Other,Chicago,Returning,P8021,Home & Kitchen,625.29,10,562.76,2,1125.52,Debit Card,2025-11-24,17,0,0
T0040177,C027146,18-25,Male,Miami,Returning,P1553,Accessories,112.11,15,95.29,2,190.58,Debit Card,2025-11-26,10,0,0
T0040178,C021400,26-35,Male,Los Angeles,Loyal,P7272,Electronics,1024.07,10,921.66,4,3686.64,Cash,2025-11-26,8,0,0
T0040179,C027750,56+,Other,San Francisco,New,P3188,Accessories,95.91,20,76.73,1,76.73,Credit Card,2025-11-27,7,0,0
T0040180,C001423,56+,Female,Chicago,Returning,P9938,Sports,112.02,30,78.41,2,156.82,Debit Card,2025-11-27,9,0,0
T0040181,C011045,26-35,Female,Miami,Loyal,P8758,Groceries,179.51,15,152.58,1,152.58,Debit Card,2025-11-28,16,0,1
T0040182,C019324,18-25,Other,Los Angeles,Loyal,P9315,Sports,101.66,25,76.24,1,76.24,Credit Card,2025-11-25,10,0,0
T0040183,C010985,46-55,Other,San Francisco,Returning,P9561,Beauty,243.97,30,170.78,1,170.78,Cash,2025-11-25,20,0,0
T0040184,C012667,56+,Other,Seattle,Returning,P7367,Books,36.97,30,25.88,1,25.88,Credit Card,2025-11-26,13,0,0
T0040185,C024008,18-25,Other,Los Angeles,New,P7137,Electronics,1227.69,30,859.38,1,859.38,PayPal,2025-11-29,15,1,0
T0040186,C029213,56+,Male,Los Angeles,VIP,P6563,Sports,127.6,35,82.94,1,82.94,Credit Card,2025-11-26,22,0,0
T0040187,C028856,56+,Male,Dallas,VIP,P7514,Electronics,1027.24,30,719.07,1,719.07,Gift Card,2025-11-30,13,1,0
T0040188,C029085,26-35,Other,Dallas,Returning,P8291,Toys,183.73,25,137.8,1,137.8,Mobile Wallet,2025-11-28,13,0,1
T0040189,C018845,46-55,Other,Los Angeles,New,P2287,Accessories,458.86,50,229.43,1,229.43,Cash,2025-11-24,10,0,0
T0040190,C005319,36-45,Male,Houston,Returning,P8348,Books,113.37,20,90.7,1,90.7,Cash,2025-12-01,17,0,0
T0040191,C019728,56+,Male,Dallas,VIP,P4312,Clothing,34.9,25,26.17,1,26.17,Cash,2025-11-28,3,0,1
T0040192,C002874,46-55,Female,Miami,Returning,P6100,Beauty,137.64,60,55.06,2,110.12,Mobile Wallet,2025-11-25,11,0,0
T0040193,C024066,36-45,Female,Seattle,Loyal,P5004,Groceries,31.53,20,25.22,2,50.44,Credit Card,2025-11-26,2,0,0
T0040194,C030856,26-35,Male,Seattle,Loyal,P2198,Home & Kitchen,195.6,30,136.92,3,410.76,Gift Card,2025-11-26,19,0,0
T0040195,C005601,26-35,Other,Miami,Returning,P3823,Footwear,292.68,35,190.24,2,380.48,Cash,2025-11-28,3,0,1
T0040196,C032662,56+,Female,Seattle,Returning,P3685,Footwear,134.36,50,67.18,1,67.18,Gift Card,2025-11-26,3,0,0
T0040197,C022095,36-45,Other,Phoenix,VIP,P1790,Clothing,295.69,30,206.98,1,206.98,Mobile Wallet,2025-11-29,1,1,0
T0040198,C012560,56+,Female,New York,New,P1738,Accessories,400.95,20,320.76,2,641.52,Cash,2025-11-29,12,1,0
T0040199,C009907,46-55,Male,Seattle,Returning,P8821,Beauty,141.28,20,113.02,2,226.04,PayPal,2025-11-28,9,0,1
T0040200,C008422,36-45,Other,New York,Returning,P4341,Electronics,233.61,15,198.57,2,397.14,Gift Card,2025-12-01,6,0,0
T0040201,C032506,36-45,Male,Chicago,New,P5045,Groceries,19.09,10,17.18,1,17.18,Credit Card,2025-11-24,6,0,0
