transaction_id,customer_id,age_group,gender,city,customer_segment,product_id,product_category,original_price,discount_pct,final_price,quantity,purchase_amount,payment_method,purchase_date,purchase_hour,is_weekend,is_black_friday
T0060029,C026632,46-55,Female,Phoenix,Returning,P4253,Home & Kitchen,821.19,30,574.83,1,574.83,Debit Card,2025-12-01,1,0,0
T0060030,C027206,36-45,Male,Atlanta,Loyal,P4060,Accessories,300.38,50,150.19,2,300.38,Debit Card,2025-11-24,17,0,0
T0060031,C023460,56+,Male,Seattle,Returning,P7083,Electronics,1577.93,50,788.96,1,788.96,Cash,2025-11-29,8,1,0
T0060032,C006670,56+,Male,Houston,Returning,P9103,Home & Kitchen,258.49,40,155.09,2,310.18,PayPal,2025-11-27,12,0,0
T0060033,C014723,18-25,Other,San Francisco,Loyal,P7720,Sports,258.7,15,219.9,2,439.8,Cash,2025-11-29,9,1,0
T0060034,C027652,26-35,Other,Chicago,Returning,P2068,Books,98.49,35,64.02,1,64.02,PayPal,2025-11-30,5,1,0
T0060035,C026720,26-35,Other,San Francisco,Loyal,P2516,Electronics,767.77,35,499.05,1,499.05,Gift Card,2025-11-29,17,1,0
T0060036,C010728,46-55,Other,Houston,Returning,P7457,Toys,181.86,10,163.67,1,163.67,Gift Card,2025-11-24,22,0,0
T0060037,C010951,36-45,Female,Dallas,Returning,P1593,Clothing,93.48,60,37.39,1,37.39,Debit Card,2025-12-01,11,0,0
T0060038,C010035,46-55,Male,San Francisco,Returning,P7581,Toys,150.27,35,97.68,2,195.36,PayPal,2025-11-29,10,1,0
T0060039,C002525,46-55,Male,New York,VIP,P9207,Accessories,388.17,50,194.08,1,194.08,PayPal,2025-11-27,2,0,0
T0060040,C024652,46-55,Female,Los Angeles,Loyal,P2299,Toys,131.66,15,111.91,1,111.91,PayPal,2025-11-27,12,0,0
T0060041,C004127,46-55,Other,Chicago,Returning,P5332,Electronics,1955.4,40,1173.24,1,1173.24,Credit Card,2025-11-25,6,0,0
T0060042,C001808,56+,Other,Houston,New,P8494,Sports,180.52,15,153.44,2,306.88,PayPal,2025-11-28,17,0,1
T0060043,C009135,26-35,Other,Seattle,Returning,P5360,Accessories,221.09,10,198.98,2,397.96,Debit Card,2025-11-24,7,0,0
T0060044,C006585,56+,Female,Los Angeles,Returning,P3369,Clothing,102.83,25,77.12,1,77.12,PayPal,2025-11-27,20,0,0
T0060045,C015573,46-55,Other,Atlanta,VIP,P9730,Electronics,2474.58,35,1608.48,1,1608.48,Cash,2025-11-26,10,0,0
T0060046,C001371,18-25,Other,New York,Loyal,P5592,Books,101.15,30,70.8,2,141.6,PayPal,2025-11-24,11,0,0
T0060047,C023823,36-45,Female,Atlanta,VIP,P7799,Toys,81.35,25,61.01,1,61.01,PayPal,2025-11-26,16,0,0
T0060048,C001606,46-55,Female,Miami,Loyal,P6525,Electronics,584.96,15,497.22,2,994.44,Cash,2025-11-27,4,0,0
T0060049,C024967,36-45,Male,Chicago,New,P9192,Accessories,315.28,25,236.46,2,472.92,Mobile Wallet,2025-11-26,10,0,0
T0060050,C015482,46-55,Male,San Francisco,Loyal,P4076,Books,27.95,35,18.17,2,36.34,Cash,2025-11-24,18,0,0
T0060051,C017055,26-35,Male,Atlanta,VIP,P7540,Books,22.62,20,18.1,2,36.2,PayPal,2025-12-01,19,0,0
T0060052,C031777,26-35,Female,Houston,VIP,P9255,Footwear,50.73,30,35.51,2,71.02,Gift Card,2025-11-25,17,0,0
T0060053,C012726,36-45,Female,Houston,New,P9565,Books,43.98,20,35.18,1,35.18,Cash,2025-11-30,9,1,0
T0060054,C019311,36-45,Female,San Francisco,New,P4920,Electronics,816.22,25,612.16,2,1224.32,Credit Card,2025-11-24,2,0,0
T0060055,C034713,26-35,Male,Phoenix,Loyal,P3321,Home & Kitchen,207.95,20,166.36,1,166.36,PayPal,2025-11-28,20,0,1
T0060056,C004707,36-45,Other,Atlanta,Returning,P6223,Groceries,158.0,40,94.8,1,94.8,Gift Card,2025-11-29,16,1,0
T0060057,C017440,56+,Other,Dallas,Returning,P3612,Home & Kitchen,74.81,15,63.59,1,63.59,Cash,2025-11-30,12,1,0
T0060058,C025987,18-25,Female,Miami,Loyal,P2958,Groceries,183.0,25,137.25,1,137.25,Gift Card,2025-11-29,22,1,0
T0060059,C000414,46-55,Female,Atlanta,New,P8724,Home & Kitchen,852.31,30,596.62,2,1193.24,Credit Card,2025-11-27,14,0,0
T0060060,C009533,56+,Male,Los Angeles,Loyal,P6596,Beauty,97.07,10,87.36,1,87.36,Cash,2025-11-30,23,1,0
T0060061,C017044,36-45,Other,Phoenix,Returning,P7447,Beauty,192.68,25,144.51,4,578.04,PayPal,2025-11-30,7,1,0
T0060062,C029093,36-45,Female,Chicago,New,P4772,Sports,247.37,20,197.9,1,197.9,Cash,2025-11-28,10,0,1
T0060063,C019792,56+,Female,Phoenix,New,P8129,Accessories,429.6,20,343.68,1,343.68,Debit Card,2025-11-26,3,0,0
T0060064,C001016,18-25,Other,New York,Loyal,P8170,Accessories,139.12,35,90.43,1,90.43,Credit Card,2025-11-29,1,1,0
T0060065,C030699,46-55,Other,Miami,Returning,P2173,Beauty,94.45,50,47.22,3,141.66,Debit Card,2025-11-25,17,0,0
T0060066,C019825,46-55,Other,San Francisco,Loyal,P7359,Footwear,205.27,20,164.22,1,164.22,Gift Card,2025-11-25,7,0,0
T0060067,C013608,46-55,Female,Dallas,Returning,P7989,Beauty,223.36,40,134.02,1,134.02,Mobile Wallet,2025-11-26,12,0,0
T0060068,C020366,36-45,Male,Chicago,Returning,P6868,Electronics,1833.83,35,1191.99,1,1191.99,Mobile Wallet,2025-11-29,10,1,0
T0060069,C020425,46-55,Other,San Francisco,Loyal,P9850,Sports,461.24,20,368.99,2,737.98,Gift Card,2025-11-25,19,0,0
T0060070,C018686,26-35,Other,Dallas,Returning,P2805,Groceries,42.46,10,38.21,1,38.21,Cash,2025-12-01,18,0,0
T0060071,C007400,46-55,Female,Dallas,Loyal,P3043,Toys,120.8,20,96.64,1,96.64,Mobile Wallet,2025-11-30,12,1,0
T0060072,C030612,26-35,Male,Miami,New,P3440,Beauty,187.84,20,150.27,1,150.27,Cash,2025-11-24,7,0,0
T0060073,C024181,18-25,Female,Miami,Returning,P3482,Beauty,245.5,35,159.58,2,319.16,Gift Card,2025-11-26,1,0,0
T0060074,C024683,46-55,Male,Atlanta,VIP,P4579,Electronics,1053.56,5,1000.88,2,2001.76,Gift Card,2025-11-24,7,0,0
T0060075,C028131,26-35,Female,Phoenix,Loyal,P3560,Accessories,472.88,10,425.59,1,425.59,Credit Card,2025-11-26,8,0,0
T0060076,C025265,26-35,Female,Dallas,Loyal,P3055,Electronics,1412.5,35,918.12,1,918.12,Mobile Wallet,2025-11-25,16,0,0
T0060077,C005855,46-55,Other,Atlanta,New,P7076,Home & Kitchen,909.3,30,636.51,3,1909.53,Cash,2025-11-24,20,0,0
T0060078,C026112,36-45,Female,Dallas,Returning,P1109,Beauty,22.19,20,17.75,1,17.75,Debit Card,2025-11-25,21,0,0
T0060079,C012179,46-55,Female,Seattle,Returning,P2293,Beauty,13.3,60,5.32,2,10.64,PayPal,2025-11-29,15,1,0
T0060080,C005739,56+,Other,Miami,Returning,P2102,Clothing,285.26,50,142.63,1,142.63,Gift Card,2025-11-24,22,0,0
T0060081,C014583,46-55,Female,New York,Returning,P8379,Books,17.38,20,13.9,1,13.9,Gift Card,2025-11-28,3,0,1
T0060082,C011158,46-55,Other,San Francisco,Returning,P8862,Groceries,167.11,30,116.98,1,116.98,Gift Card,2025-11-30,11,1,0
T0060083,C015456,36-45,Other,Houston,New,P1682,Home & Kitchen,223.15,30,156.2,2,312.4,Debit Card,2025-11-27,2,0,0
T0060084,C011835,46-55,Other,Los Angeles,Returning,P6485,Clothing,196.7,20,157.36,1,157.36,Gift Card,2025-11-27,16,0,0
T0060085,C024478,46-55,Male,Dallas,Returning,P6361,Electronics,1351.13,50,675.56,1,675.56,Credit Card,2025-11-28,11,0,1
T0060086,C000649,36-45,Other,Miami,Returning,P7538,Accessories,70.29,25,52.72,2,105.44,Credit Card,2025-11-29,7,1,0
T0060087,C007507,26-35,Other,Los Angeles,Returning,P2737,Books,30.01,10,27.01,1,27.01,Gift Card,2025-11-28,15,0,1
T0060088,C031673,56+,Male,Los Angeles,Loyal,P3906,Sports,387.49,20,309.99,1,309.99,Mobile Wallet,2025-11-25,22,0,0
T0060089,C025204,56+,Other,San Francisco,New,P3090,Groceries,176.06,60,70.42,1,70.42,Gift Card,2025-12-01,22,0,0
T0060090,C005382,56+,Male,San Francisco,New,P4804,Beauty,51.7,5,49.12,1,49.12,PayPal,2025-11-26,9,0,0
T0060091,C002613,36-45,Female,Seattle,New,P3625,Clothing,167.57,5,159.19,1,159.19,PayPal,2025-12-01,2,0,0
T0060092,C012735,46-55,Female,Los Angeles,Loyal,P1081,Sports,596.72,25,447.54,1,447.54,Mobile Wallet,2025-11-28,1,0,1
T0060093,C008823,46-55,Other,Houston,New,P4068,Groceries,93.93,15,79.84,1,79.84,Cash,2025-11-24,11,0,0
T0060094,C006708,56+,Male,Los Angeles,Loyal,P7940,Toys,54.36,35,35.33,1,35.33,Debit Card,2025-12-01,7,0,0
T0060095,C025695,26-35,Male,Dallas,Loyal,P5042,Groceries,182.72,30,127.9,2,255.8,Credit Card,2025-11-28,6,0,1
T0060096,C022261,46-55,Male,Chicago,New,P7641,Home & Kitchen,1073.37,30,751.36,1,751.36,PayPal,2025-11-28,8,0,1
T0060097,C032918,46-55,Male,Atlanta,Returning,P7576,Sports,40.24,10,36.22,1,36.22,Debit Card,2025-11-27,20,0,0
T0060098,C000301,36-45,Male,Chicago,Returning,P2348,Clothing,129.61,5,123.13,1,123.13,Credit Card,2025-11-26,15,0,0
T0060099,C030117,18-25,Other,Miami,New,P8447,Home & Kitchen,1156.79,30,809.75,1,809.75,Gift Card,2025-11-25,22,0,0
T0060100,C009833,56+,Male,Houston,Loyal,P9543,Footwear,180.42,5,171.4,1,171.4,Mobile Wallet,2025-12-01,15,0,0
T0060101,C024805,56+,Female,San Francisco,New,P6485,Electronics,1591.53,20,1273.22,1,1273.22,Cash,2025-11-28,22,0,1
T0060102,C031194,26-35,Male,Los Angeles,Returning,P4357,Groceries,49.62,20,39.7,1,39.7,PayPal,2025-11-27,3,0,0
T0060103,C002222,18-25,Male,Phoenix,New,P6745,Sports,425.12,10,382.61,2,765.22,Cash,2025-12-01,10,0,0
T0060104,C021758,46-55,Female,Dallas,Returning,P4411,Clothing,177.98,15,151.28,1,151.28,Gift Card,2025-12-01,4,0,0
T0060105,C004961,36-45,Female,Phoenix,Returning,P1474,Home & Kitchen,699.3,25,524.47,2,1048.94,Credit Card,2025-11-24,15,0,0
T0060106,C007504,36-45,Other,Seattle,VIP,P6872,Beauty,153.17,20,122.54,1,122.54,Mobile Wallet,2025-12-01,14,0,0
T0060107,C014705,26-35,Other,Houston,New,P7238,Clothing,23.27,30,16.29,1,16.29,Mobile Wallet,2025-11-28,15,0,1
T0060108,C034352,36-45,Other,Houston,VIP,P1034,Accessories,43.79,35,28.46,1,28.46,Debit Card,2025-11-30,22,1,0
T0060109,C014023,36-45,Female,Miami,New,P3329,Sports,510.21,50,255.1,1,255.1,Credit Card,2025-11-30,3,1,0
T0060110,C004052,26-35,Male,Los Angeles,New,P4904,Footwear,227.57,40,136.54,1,136.54,Credit Card,2025-12-01,9,0,0
T0060111,C001215,26-35,Male,San Francisco,Returning,P7445,Books,97.11,20,77.69,1,77.69,Debit Card,2025-11-24,3,0,0
T0060112,C017734,26-35,Male,Houston,New,P8509,Electronics,1579.82,5,1500.83,1,1500.83,Debit Card,2025-11-25,18,0,0
T0060113,C022389,46-55,Other,Phoenix,VIP,P8691,Accessories,66.4,35,43.16,2,86.32,Credit Card,2025-11-27,5,0,0
T0060114,C033462,56+,Other,Seattle,Loyal,P5732,Toys,186.99,25,140.24,1,140.24,Cash,2025-11-28,13,0,1
T0060115,C005736,56+,Male,Los Angeles,Returning,P9167,Toys,71.66,25,53.74,2,107.48,Cash,2025-11-29,16,1,0
T0060116,C025865,36-45,Female,Los Angeles,New,P3493,Electronics,1612.67,25,1209.5,1,1209.5,Cash,2025-11-24,18,0,0
T0060117,C030810,46-55,Other,San Francisco,New,P4112,Clothing,201.84,40,121.1,1,121.1,Gift Card,2025-11-29,16,1,0
T0060118,C012231,46-55,Female,Atlanta,Loyal,P5090,Groceries,107.41,15,91.3,2,182.6,Gift Card,2025-11-26,3,0,0
T0060119,C005404,18-25,Other,Phoenix,Loyal,P5029,Toys,19.01,30,13.31,1,13.31,Cash,2025-11-27,9,0,0
T0060120,C015931,36-45,Female,Phoenix,VIP,P3994,Electronics,404.88,35,263.17,1,263.17,PayPal,2025-11-24,14,0,0
T0060121,C000643,36-45,Other,Atlanta,Returning,P8555,Accessories,284.76,15,242.05,2,484.1,Mobile Wallet,2025-11-25,0,0,0
T0060122,C017765,46-55,Male,New York,New,P5487,Accessories,89.09,30,62.36,2,124.72,PayPal,2025-11-26,21,0,0
T0060123,C008461,56+,Male,Phoenix,VIP,P6119,Toys,40.55,35,26.36,1,26.36,PayPal,2025-11-26,23,0,0
T0060124,C002170,26-35,Female,Phoenix,VIP,P2803,Accessories,76.54,20,61.23,1,61.23,Gift Card,2025-11-25,6,0,0
T0060125,C005737,56+,Other,Phoenix,Loyal,P3879,Footwear,275.85,15,234.47,1,234.47,Cash,2025-11-25,15,0,0
T0060126,C023963,18-25,Female,Dallas,New,P7278,Clothing,147.54,40,88.52,1,88.52,Mobile Wallet,2025-11-28,9,0,1
T0060127,C004026,46-55,Female,Phoenix,Returning,P8060,Beauty,60.34,25,45.26,1,45.26,Gift Card,2025-12-01,10,0,0
T0060128,C022925,36-45,Other,Seattle,New,P5683,Footwear,182.61,20,146.09,1,146.09,PayPal,2025-11-30,6,1,0
T0060129,C010491,56+,Male,Seattle,New,P8734,Toys,232.37,15,197.51,1,197.51,Mobile Wallet,2025-11-27,23,0,0
T0060130,C031335,46-55,Female,Chicago,Returning,P9116,Groceries,191.74,50,95.87,2,191.74,Cash,2025-11-27,10,0,0
T0060131,C014895,46-55,Male,Phoenix,New,P2120,Toys,257.23,25,192.92,2,385.84,Gift Card,2025-11-29,13,1,0
T0060132,C007279,18-25,Other,Los Angeles,New,P6628,Clothing,102.27,40,61.36,1,61.36,PayPal,2025-11-28,2,0,1
T0060133,C005126,18-25,Other,Atlanta,Returning,P9712,Electronics,1007.39,40,604.43,2,1208.86,Mobile Wallet,2025-11-26,15,0,0
T0060134,C028739,18-25,Male,Phoenix,VIP,P3391,Sports,439.64,25,329.73,2,659.46,Gift Card,2025-11-29,14,1,0
T0060135,C025793,26-35,Male,Miami,VIP,P4629,Accessories,377.01,50,188.5,1,188.5,Credit Card,2025-11-25,22,0,0
T0060136,C023009,18-25,Other,Dallas,Returning,P9169,Accessories,45.39,40,27.23,1,27.23,Cash,2025-11-25,16,0,0
T0060137,C026944,56+,Male,Miami,New,P7333,Books,26.82,50,13.41,1,13.41,Gift Card,2025-11-27,23,0,0
T0060138,C032197,46-55,Other,Phoenix,New,P3484,Clothing,58.01,10,52.21,1,52.21,Mobile Wallet,2025-11-27,14,0,0
T0060139,C012170,56+,Other,Houston,New,P7404,Footwear,276.74,35,179.88,1,179.88,PayPal,2025-11-30,16,1,0
T0060140,C012175,26-35,Female,New York,VIP,P5750,Books,73.42,25,55.06,4,220.24,PayPal,2025-11-29,19,1,0
T0060141,C017997,18-25,Other,Miami,Returning,P5908,Beauty,201.42,25,151.06,2,302.12,Gift Card,2025-11-28,4,0,1
T0060142,C007044,36-45,Female,Miami,VIP,P6718,Beauty,224.72,35,146.07,1,146.07,Credit Card,2025-11-25,7,0,0
T0060143,C010264,36-45,Other,New York,VIP,P6594,Accessories,391.17,20,312.94,2,625.88,PayPal,2025-11-28,18,0,1
T0060144,C033465,56+,Female,Miami,New,P7641,Sports,54.81,30,38.37,1,38.37,Debit Card,2025-11-26,4,0,0
T0060145,C025532,46-55,Female,Miami,Loyal,P1446,Toys,175.9,35,114.34,3,343.02,Cash,2025-11-24,14,0,0
T0060146,C021978,36-45,Other,Atlanta,Returning,P5802,Footwear,153.33,25,115.0,1,115.0,Cash,2025-11-29,1,1,0
T0060147,C001551,18-25,Male,New York,Loyal,P6041,Books,39.75,20,31.8,1,31.8,Mobile Wallet,2025-11-30,5,1,0
T0060148,C016278,26-35,Other,Houston,Loyal,P6114,Toys,186.13,50,93.06,2,186.12,Gift Card,2025-11-25,4,0,0
T0060149,C033837,36-45,Other,New York,New,P8676,Home & Kitchen,369.92,15,314.43,2,628.86,Credit Card,2025-11-24,16,0,0
T0060150,C020464,56+,Male,Miami,VIP,P4396,Clothing,147.45,10,132.7,1,132.7,Gift Card,2025-11-24,5,0,0
T0060151,C008183,18-25,Other,San Francisco,Loyal,P5361,Toys,79.55,35,51.71,1,51.71,Debit Card,2025-11-27,11,0,0
T0060152,C003579,26-35,Other,New York,New,P3434,Books,114.66,25,86.0,1,86.0,Credit Card,2025-12-01,2,0,0
T0060153,C006288,46-55,Female,Houston,Loyal,P1213,Home & Kitchen,394.98,25,296.24,1,296.24,Debit Card,2025-11-25,0,0,0
T0060154,C023196,56+,Female,San Francisco,New,P7139,Beauty,197.95,20,158.36,4,633.44,Debit Card,2025-12-01,14,0,0
T0060155,C012240,56+,Female,Seattle,Returning,P8117,Home & Kitchen,1008.81,15,857.49,1,857.49,Cash,2025-11-28,20,0,1
T0060156,C010461,46-55,Female,San Francisco,Returning,P8969,Footwear,56.38,10,50.74,1,50.74,Mobile Wallet,2025-11-28,5,0,1
T0060157,C011883,46-55,Male,Phoenix,VIP,P6495,Beauty,43.2,20,34.56,1,34.56,Credit Card,2025-11-29,0,1,0
T0060158,C017341,18-25,Female,Miami,Returning,P6552,Toys,120.1,50,60.05,1,60.05,Cash,2025-11-29,5,1,0
T0060159,C011676,56+,Male,Miami,Returning,P3876,Toys,93.93,30,65.75,3,197.25,PayPal,2025-11-24,18,0,0
T0060160,C017784,26-35,Other,Miami,New,P9905,Books,117.63,25,88.22,1,88.22,Mobile Wallet,2025-11-26,12,0,0
T0060161,C016699,36-45,Other,Atlanta,Returning,P2288,Sports,62.92,15,53.48,2,106.96,PayPal,2025-11-29,15,1,0
T0060162,C017280,56+,Other,Los Angeles,Returning,P1094,Footwear,336.71,35,218.86,1,218.86,Gift Card,2025-11-25,12,0,0
T0060163,C001795,18-25,Male,Atlanta,Returning,P2056,Electronics,994.1,10,894.69,1,894.69,Mobile Wallet,2025-11-25,1,0,0
T0060164,C026213,18-25,Male,Seattle,New,P2283,Groceries,98.66,25,74.0,1,74.0,Gift Card,2025-11-29,9,1,0
T0060165,C028320,26-35,Other,Phoenix,Loyal,P5482,Clothing,195.3,15,166.0,3,498.0,Mobile Wallet,2025-11-28,2,0,1
T0060166,C005619,56+,Female,Atlanta,New,P5127,Beauty,158.39,10,142.55,1,142.55,Mobile Wallet,2025-11-27,21,0,0
T0060167,C022650,56+,Other,Chicago,New,P4241,Accessories,176.62,25,132.46,2,264.92,PayPal,2025-11-26,21,0,0
T0060168,C011586,26-35,Other,Atlanta,Returning,P3269,Footwear,178.7,15,151.89,1,151.89,Debit Card,2025-11-27,9,0,0
T0060169,C008386,36-45,Male,Los Angeles,Returning,P3689,Toys,90.15,20,72.12,1,72.12,Debit Card,2025-11-26,23,0,0
T0060170,C008800,46-55,Other,Houston,Returning,P9290,Beauty,71.26,15,60.57,2,121.14,Cash,2025-11-30,12,1,0
T0060171,C003453,46-55,Other,Seattle,New,P3990,Groceries,20.84,30,14.59,1,14.59,Cash,2025-11-28,3,0,1
T0060172,C032158,36-45,Female,Seattle,Returning,P1728,Footwear,165.41,35,107.52,1,107.52,Debit Card,2025-11-25,4,0,0
T0060173,C025229,18-25,Male,San Francisco,Returning,P5108,Toys,111.98,10,100.78,2,201.56,Debit Card,2025-11-30,0,1,0
T0060174,C018183,56+,Other,Chicago,New,P4753,Sports,155.24,25,116.43,1,116.43,Mobile Wallet,2025-11-28,10,0,1
T0060175,C025340,56+,Male,Los Angeles,New,P8210,Sports,95.21,30,66.65,1,66.65,Gift Card,2025-11-30,22,1,0
T0060176,C004317,18-25,Male,New York,Returning,P3579,Footwear,62.45,35,40.59,1,40.59,Debit Card,2025-11-28,21,0,1
T0060177,C012329,18-25,Female,Chicago,New,P5734,Toys,114.23,30,79.96,4,319.84,Credit Card,2025-11-30,15,1,0
T0060178,C011012,26-35,Male,New York,New,P7471,Beauty,128.14,25,96.1,2,192.2,Cash,2025-11-27,17,0,0
T0060179,C022838,36-45,Female,Los Angeles,Returning,P5317,Footwear,255.65,20,204.52,2,409.04,Credit Card,2025-12-01,9,0,0
T0060180,C022116,26-35,Other,Seattle,Loyal,P9895,Sports,420.7,30,294.49,1,294.49,Cash,2025-11-30,21,1,0
T0060181,C007788,46-55,Male,Seattle,New,P9140,Footwear,54.71,35,35.56,2,71.12,Gift Card,2025-11-29,20,1,0
T0060182,C019309,36-45,Female,Seattle,New,P5881,Footwear,48.84,20,39.07,1,39.07,Credit Card,2025-12-01,19,0,0
T0060183,C014378,26-35,Male,Atlanta,VIP,P8463,Clothing,231.9,10,208.71,1,208.71,PayPal,2025-11-25,12,0,0
T0060184,C011569,26-35,Female,Houston,VIP,P3691,Beauty,202.05,10,181.85,1,181.85,PayPal,2025-11-27,15,0,0
T0060185,C004874,56+,Other,San Francisco,Returning,P2254,Accessories,222.28,30,155.6,1,155.6,Credit Card,2025-11-30,11,1,0
T0060186,C007496,56+,Other,Atlanta,Returning,P4812,Beauty,82.78,30,57.95,1,57.95,Debit Card,2025-11-24,19,0,0
T0060187,C031631,36-45,Female,Phoenix,Returning,P8943,Footwear,79.01,20,63.21,2,126.42,PayPal,2025-11-30,4,1,0
T0060188,C011172,46-55,Female,Dallas,Returning,P3231,Groceries,46.13,20,36.9,1,36.9,Mobile Wallet,2025-12-01,11,0,0
T0060189,C018307,26-35,Female,Atlanta,Returning,P5692,Electronics,1075.77,10,968.19,1,968.19,Debit Card,2025-11-27,8,0,0
T0060190,C022941,26-35,Other,Houston,Loyal,P8730,Footwear,339.14,10,305.23,5,1526.15,PayPal,2025-12-01,2,0,0
T0060191,C024737,46-55,Female,Los Angeles,Returning,P7889,Toys,181.41,30,126.99,1,126.99,Credit Card,2025-11-28,22,0,1
T0060192,C003973,56+,Female,Dallas,VIP,P3536,Accessories,263.31,25,197.48,1,197.48,Debit Card,2025-11-28,19,0,1
T0060193,C022549,18-25,Male,Miami,Loyal,P7963,Electronics,1196.07,15,1016.66,1,1016.66,Debit Card,2025-11-29,17,1,0
T0060194,C005051,18-25,Male,Miami,Returning,P1429,Groceries,5.93,30,4.15,1,4.15,Credit Card,2025-11-26,20,0,0
T0060195,C033538,18-25,Female,Seattle,Returning,P7423,Sports,124.23,25,93.17,2,186.34,Mobile Wallet,2025-11-28,1,0,1
T0060196,C011461,26-35,Male,Chicago,New,P9128,Footwear,230.33,35,149.71,1,149.71,Mobile Wallet,2025-12-01,0,0,0
T0060197,C003635,18-25,Female,New York,Loyal,P5970,Groceries,122.34,20,97.87,1,97.87,Mobile Wallet,2025-11-27,11,0,0
T0060198,C034549,18-25,Female,Dallas,Returning,P5995,Footwear,216.61,5,205.78,1,205.78,PayPal,2025-11-29,10,1,0
T0060199,C002508,36-45,Female,Atlanta,New,P3184,Accessories,123.85,50,61.92,1,61.92,Debit Card,2025-11-27,12,0,0
T0060200,C027127,46-55,Male,Phoenix,Returning,P4678,Electronics,844.17,5,801.96,1,801.96,Credit Card,2025-11-27,0,0,0
T0060201,C007463,46-55,Female,Dallas,VIP,P2289,Toys,171.46,20,137.17,1,137.17,PayPal,2025-11-27,4,0,0
