transaction_id,customer_id,age_group,gender,city,customer_segment,product_id,product_category,original_price,discount_pct,final_price,quantity,purchase_amount,payment_method,purchase_date,purchase_hour,is_weekend,is_black_friday
T0090032,C015634,46-55,Male,San Francisco,New,P3710,Groceries,27.19,35,17.67,1,17.67,Gift Card,2025-11-29,16,1,0
T0090033,C034228,46-55,Female,New York,Returning,P5568,Beauty,115.71,5,109.92,1,109.92,Credit Card,2025-11-28,16,0,1
T0090034,C019218,18-25,Male,Atlanta,New,P9438,Footwear,156.23,30,109.36,1,109.36,Debit Card,2025-11-27,2,0,0
T0090035,C030424,18-25,Male,Phoenix,Loyal,P2287,Footwear,78.35,30,54.84,1,54.84,Mobile Wallet,2025-11-27,16,0,0
T0090036,C014335,46-55,Male,New York,New,P7174,Home & Kitchen,90.34,35,58.72,2,117.44,Gift Card,2025-11-25,2,0,0
T0090037,C025269,56+,Female,Houston,Loyal,P5745,Groceries,195.63,25,146.72,2,293.44,PayPal,2025-11-27,7,0,0
T0090038,C022338,46-55,Male,Miami,Returning,P5398,Accessories,87.23,40,52.34,1,52.34,Gift Card,2025-11-26,3,0,0
T0090039,C011230,56+,Male,Phoenix,VIP,P2362,Clothing,201.42,40,120.85,1,120.85,PayPal,2025-11-29,19,1,0
T0090040,C032367,46-55,Male,San Francisco,Returning,P3508,Home & Kitchen,1073.53,10,966.18,1,966.18,Debit Card,2025-11-29,16,1,0
T0090041,C028205,26-35,Male,Atlanta,New,P5097,Electronics,729.93,35,474.45,2,948.9,Gift Card,2025-11-26,6,0,0
T0090042,C028241,36-45,Other,New York,Returning,P4279,Clothing,252.07,25,189.05,1,189.05,Gift Card,2025-12-01,4,0,0
T0090043,C004172,26-35,Male,Miami,Loyal,P6459,Electronics,1187.31,20,949.85,1,949.85,Cash,2025-11-24,10,0,0
T0090044,C008036,56+,Male,Atlanta,Returning,P5794,Toys,10.57,35,6.87,1,6.87,Mobile Wallet,2025-11-25,6,0,0
T0090045,C013213,26-35,Female,San Francisco,Returning,P6272,Sports,304.16,25,228.12,1,228.12,Credit Card,2025-11-26,1,0,0
T0090046,C006673,18-25,Other,Dallas,New,P3096,Toys,67.06,40,40.24,1,40.24,Gift Card,2025-11-26,5,0,0
T0090047,C031365,46-55,Female,Phoenix,Loyal,P7364,Home & Kitchen,93.28,30,65.3,1,65.3,Credit Card,2025-12-01,11,0,0
T0090048,C025307,46-55,Female,Miami,New,P9766,Footwear,68.8,35,44.72,2,89.44,Debit Card,2025-11-26,8,0,0
T0090049,C007951,36-45,Male,Miami,New,P4505,Beauty,243.26,15,206.77,1,206.77,Cash,2025-11-29,6,1,0
T0090050,C021585,56+,Male,Dallas,Loyal,P6785,Electronics,908.05,35,590.23,3,1770.69,Debit Card,2025-11-27,22,0,0
T0090051,C032838,26-35,Other,New York,VIP,P3868,Home & Kitchen,1060.81,10,954.73,1,954.73,Credit Card,2025-11-24,3,0,0
T0090052,C027372,56+,Female,San Francisco,Loyal,P9303,Sports,142.12,35,92.38,1,92.38,Gift Card,2025-12-01,7,0,0
T0090053,C023980,56+,Male,Los Angeles,VIP,P6014,Footwear,43.64,15,37.09,1,37.09,Gift Card,2025-11-29,6,1,0
T0090054,C000158,36-45,Male,Chicago,Returning,P7431,Books,109.9,10,98.91,1,98.91,Gift Card,2025-11-28,12,0,1
T0090055,C017853,26-35,Male,Chicago,New,P4771,Sports,587.61,50,293.8,1,293.8,Credit Card,2025-11-24,9,0,0
T0090056,C033086,46-55,Female,New York,New,P7070,Electronics,571.38,15,485.67,2,971.34,Mobile Wallet,2025-11-29,4,1,0
T0090057,C030772,46-55,Male,Atlanta,New,P6418,Sports,20.02,20,16.02,2,32.04,Cash,2025-11-25,14,0,0
T0090058,C003751,56+,Other,Los Angeles,Returning,P4945,Electronics,1179.07,35,766.4,1,766.4,Cash,2025-11-30,11,1,0
T0090059,C029282,46-55,Other,Dallas,Loyal,P1285,Footwear,244.92,35,159.2,1,159.2,Credit Card,2025-11-30,10,1,0
T0090060,C010636,56+,Male,San Francisco,New,P7950,Books,109.95,20,87.96,1,87.96,Gift Card,2025-11-28,23,0,1
T0090061,C034288,26-35,Male,Atlanta,Loyal,P7272,Toys,44.59,35,28.98,2,57.96,Credit Card,2025-11-24,3,0,0
T0090062,C018702,26-35,Other,New York,VIP,P6190,Beauty,232.62,40,139.57,4,558.28,Debit Card,2025-11-25,13,0,0
T0090063,C002793,36-45,Male,San Francisco,Loyal,P6855,Toys,181.8,15,154.53,1,154.53,Debit Card,2025-11-30,12,1,0
T0090064,C007972,56+,Male,Chicago,Loyal,P3460,Electronics,2403.44,35,1562.24,1,1562.24,Cash,2025-11-30,8,1,0
T0090065,C000772,46-55,Male,Los Angeles,VIP,P8241,Beauty,224.03,40,134.42,2,268.84,Gift Card,2025-11-28,19,0,1
T0090066,C028617,18-25,Other,Houston,Loyal,P7627,Toys,233.63,50,116.82,1,116.82,PayPal,2025-11-29,7,1,0
T0090067,C030706,26-35,Female,Chicago,Loyal,P7253,Clothing,258.08,35,167.75,1,167.75,Gift Card,2025-11-24,21,0,0
T0090068,C025690,56+,Male,Seattle,New,P6980,Home & Kitchen,1189.0,25,891.75,1,891.75,Mobile Wallet,2025-12-01,21,0,0
T0090069,C017929,18-25,Female,Miami,Loyal,P5789,Beauty,211.46,20,169.17,1,169.17,Cash,2025-11-27,2,0,0
T0090070,C022993,18-25,Other,Phoenix,New,P1482,Toys,261.65,35,170.07,1,170.07,Cash,2025-11-26,2,0,0
T0090071,C017992,56+,Female,Chicago,Loyal,P6957,Home & Kitchen,1127.33,25,845.5,1,845.5,Credit Card,2025-11-28,13,0,1
T0090072,C002182,56+,Other,Chicago,New,P8481,Electronics,328.64,20,262.91,2,525.82,Credit Card,2025-11-27,7,0,0
T0090073,C023465,18-25,Other,New York,Returning,P8245,Toys,271.36,20,217.09,1,217.09,Mobile Wallet,2025-11-27,0,0,0
T0090074,C027893,46-55,Female,Houston,Returning,P2040,Groceries,75.75,5,71.96,1,71.96,Credit Card,2025-11-26,12,0,0
T0090075,C002902,18-25,Male,Houston,VIP,P9032,Groceries,106.3,25,79.72,1,79.72,Credit Card,2025-11-29,4,1,0
T0090076,C010769,36-45,Male,Los Angeles,Loyal,P1038,Beauty,192.77,35,125.3,1,125.3,Debit Card,2025-11-30,8,1,0
T0090077,C003822,18-25,Male,Chicago,New,P7210,Toys,95.61,30,66.93,2,133.86,Mobile Wallet,2025-11-25,7,0,0
T0090078,C004137,36-45,Male,Phoenix,Loyal,P7482,Electronics,298.23,30,208.76,1,208.76,Cash,2025-11-30,13,1,0
T0090079,C034306,56+,Female,Phoenix,VIP,P2127,Toys,259.17,40,155.5,1,155.5,Cash,2025-12-01,17,0,0
T0090080,C028988,26-35,Male,Houston,VIP,P4279,Electronics,1474.95,5,1401.2,2,2802.4,PayPal,2025-11-28,5,0,1
T0090081,C013524,56+,Male,Miami,New,P1583,Beauty,106.39,50,53.2,1,53.2,Mobile Wallet,2025-12-01,0,0,0
T0090082,C010024,26-35,Other,Los Angeles,Returning,P4528,Books,13.96,15,11.87,2,23.74,Mobile Wallet,2025-11-28,4,0,1
T0090083,C021835,46-55,Other,San Francisco,Returning,P3287,Toys,236.6,35,153.79,1,153.79,Gift Card,2025-11-24,23,0,0
T0090084,C026060,36-45,Male,Atlanta,Loyal,P4556,Beauty,28.87,25,21.65,1,21.65,Gift Card,2025-11-25,7,0,0
T0090085,C021429,56+,Other,Houston,New,P8527,Accessories,73.77,20,59.02,4,236.08,Cash,2025-11-28,8,0,1
T0090086,C004081,36-45,Other,Atlanta,New,P4791,Beauty,234.98,20,187.98,1,187.98,Gift Card,2025-11-24,8,0,0
T0090087,C003644,36-45,Male,Chicago,Returning,P5969,Beauty,84.07,15,71.46,1,71.46,Gift Card,2025-11-24,8,0,0
T0090088,C022949,56+,Male,Dallas,New,P6379,Accessories,316.56,10,284.9,1,284.9,Debit Card,2025-11-24,0,0,0
T0090089,C015515,36-45,Male,Seattle,Loyal,P1054,Footwear,329.54,25,247.16,4,988.64,Cash,2025-11-29,14,1,0
T0090090,C033605,46-55,Female,San Francisco,New,P5547,Books,11.9,60,4.76,1,4.76,Mobile Wallet,2025-11-27,1,0,0
T0090091,C000995,36-45,Female,San Francisco,New,P7453,Toys,287.64,25,215.73,1,215.73,PayPal,2025-11-27,16,0,0
T0090092,C022806,36-45,Male,Seattle,Loyal,P8871,Footwear,283.57,30,198.5,2,397.0,Debit Card,2025-11-24,3,0,0
T0090093,C014559,18-25,Female,Dallas,Returning,P9939,Beauty,199.34,20,159.47,1,159.47,Cash,2025-11-28,4,0,1
T0090094,C017638,18-25,Female,Atlanta,VIP,P4017,Sports,571.08,30,399.76,1,399.76,Gift Card,2025-11-28,6,0,1
T0090095,C027509,56+,Other,Houston,New,P4815,Books,52.05,5,49.45,2,98.9,Cash,2025-11-26,15,0,0
T0090096,C021731,46-55,Male,Atlanta,New,P2428,Groceries,122.57,40,73.54,1,73.54,PayPal,2025-11-24,13,0,0
T0090097,C001863,36-45,Other,San Francisco,New,P7101,Accessories,453.48,20,362.78,2,725.56,Debit Card,2025-11-30,17,1,0
T0090098,C013252,46-55,Female,Houston,Loyal,P5458,Clothing,104.78,30,73.35,1,73.35,Credit Card,2025-11-28,22,0,1
T0090099,C009944,36-45,Male,Chicago,New,P5657,Groceries,6.67,35,4.34,2,8.68,Mobile Wallet,2025-12-01,11,0,0
T0090100,C019182,46-55,Male,San Francisco,New,P1025,Home & Kitchen,601.38,20,481.1,1,481.1,Gift Card,2025-11-30,22,1,0
T0090101,C001563,18-25,Female,Phoenix,Returning,P9672,Clothing,258.12,10,232.31,2,464.62,Debit Card,2025-11-24,12,0,0
T0090102,C013542,26-35,Other,Seattle,Returning,P8049,Clothing,94.08,30,65.86,1,65.86,Debit Card,2025-11-29,1,1,0
T0090103,C001692,36-45,Other,Chicago,Loyal,P6056,Beauty,178.23,30,124.76,1,124.76,Mobile Wallet,2025-11-29,1,1,0
T0090104,C031120,46-55,Male,Phoenix,Returning,P4973,Electronics,1881.02,60,752.41,3,2257.23,Mobile Wallet,2025-11-30,15,1,0
T0090105,C000670,56+,Other,New York,Loyal,P1664,Sports,491.44,30,344.01,1,344.01,Debit Card,2025-11-26,1,0,0
T0090106,C014814,56+,Other,Miami,New,P6547,Footwear,269.17,50,134.58,1,134.58,Credit Card,2025-11-28,20,0,1
T0090107,C002845,46-55,Female,Los Angeles,New,P9605,Clothing,130.09,40,78.05,1,78.05,Cash,2025-11-29,20,1,0
T0090108,C032806,46-55,Female,San Francisco,Returning,P8703,Sports,212.22,30,148.55,1,148.55,Mobile Wallet,2025-11-24,3,0,0
T0090109,C022155,26-35,Male,New York,Returning,P4583,Beauty,73.97,30,51.78,1,51.78,Gift Card,2025-11-29,9,1,0
T0090110,C017950,56+,Other,Miami,New,P9710,Toys,144.56,15,122.88,1,122.88,Gift Card,2025-11-25,6,0,0
T0090111,C012145,46-55,Male,Phoenix,Returning,P9944,Electronics,1746.71,30,1222.7,1,1222.7,Gift Card,2025-11-28,2,0,1
T0090112,C015275,36-45,Male,Dallas,New,P7381,Electronics,989.73,30,692.81,1,692.81,Mobile Wallet,2025-11-24,23,0,0
T0090113,C020310,18-25,Female,Dallas,Loyal,P7093,Clothing,272.83,40,163.7,2,327.4,Mobile Wallet,2025-11-29,18,1,0
T0090114,C033934,18-25,Other,New York,Returning,P4974,Beauty,177.5,40,106.5,2,213.0,Cash,2025-11-24,15,0,0
T0090115,C034495,46-55,Male,Houston,New,P1452,Electronics,421.42,30,294.99,5,1474.95,Credit Card,2025-11-25,2,0,0
T0090116,C014092,36-45,Other,Houston,VIP,P4531,Sports,401.3,35,260.85,1,260.85,PayPal,2025-11-26,19,0,0
T0090117,C030889,46-55,Other,Seattle,New,P4643,Toys,84.2,30,58.94,1,58.94,Debit Card,2025-11-27,23,0,0
T0090118,C027048,18-25,Other,Phoenix,New,P9795,Accessories,462.87,20,370.3,1,370.3,Credit Card,2025-11-28,15,0,1
T0090119,C015505,26-35,Male,Los Angeles,New,P4745,Beauty,201.03,35,130.67,1,130.67,Debit Card,2025-11-30,17,1,0
T0090120,C032868,46-55,Male,Seattle,New,P9460,Footwear,109.88,20,87.9,2,175.8,Mobile Wallet,2025-11-25,5,0,0
T0090121,C021527,18-25,Female,Seattle,New,P8656,Sports,116.24,10,104.62,1,104.62,Gift Card,2025-12-01,14,0,0
T0090122,C027378,18-25,Other,Atlanta,New,P7375,Books,57.6,10,51.84,2,103.68,Gift Card,2025-11-29,6,1,0
T0090123,C003280,26-35,Male,Houston,VIP,P1452,Books,109.41,25,82.06,3,246.18,Mobile Wallet,2025-11-25,8,0,0
T0090124,C033800,56+,Female,Phoenix,VIP,P4000,Beauty,116.88,15,99.35,1,99.35,Credit Card,2025-11-24,1,0,0
T0090125,C032157,56+,Other,Dallas,Returning,P6962,Accessories,454.04,35,295.13,1,295.13,Mobile Wallet,2025-12-01,14,0,0
T0090126,C012327,36-45,Male,Miami,Loyal,P5769,Toys,145.62,40,87.37,1,87.37,PayPal,2025-12-01,10,0,0
T0090127,C026037,18-25,Other,Los Angeles,Returning,P9887,Clothing,52.48,35,34.11,1,34.11,Gift Card,2025-11-28,13,0,1
T0090128,C022310,56+,Male,New York,New,P3817,Clothing,93.98,25,70.48,1,70.48,Cash,2025-11-29,15,1,0
T0090129,C019148,56+,Male,Chicago,VIP,P7380,Home & Kitchen,171.86,50,85.93,1,85.93,PayPal,2025-11-27,6,0,0
T0090130,C032020,26-35,Female,Seattle,Loyal,P5548,Accessories,54.98,30,38.49,1,38.49,Mobile Wallet,2025-11-27,13,0,0
T0090131,C028898,26-35,Female,Chicago,New,P8696,Clothing,244.82,35,159.13,1,159.13,Credit Card,2025-11-26,0,0,0
T0090132,C016422,36-45,Other,Miami,Returning,P4250,Books,32.16,25,24.12,1,24.12,Mobile Wallet,2025-11-29,21,1,0
T0090133,C027101,26-35,Other,New York,New,P1873,Beauty,222.87,15,189.44,1,189.44,Mobile Wallet,2025-11-29,21,1,0
T0090134,C003898,18-25,Male,Atlanta,Returning,P4974,Sports,184.23,60,73.69,1,73.69,Mobile Wallet,2025-11-30,7,1,0
T0090135,C005364,36-45,Male,Dallas,New,P8281,Clothing,43.99,50,22.0,1,22.0,PayPal,2025-11-28,19,0,1
T0090136,C005522,56+,Other,Atlanta,VIP,P4588,Groceries,196.41,25,147.31,1,147.31,Credit Card,2025-11-24,16,0,0
T0090137,C002152,26-35,Other,Dallas,New,P9277,Groceries,134.16,25,100.62,2,201.24,Cash,2025-11-25,19,0,0
T0090138,C017506,36-45,Other,Miami,New,P6978,Footwear,300.5,25,225.38,1,225.38,Debit Card,2025-11-26,22,0,0
T0090139,C012380,36-45,Female,Phoenix,New,P1490,Footwear,85.85,25,64.39,1,64.39,PayPal,2025-11-29,12,1,0
T0090140,C003502,46-55,Male,Los Angeles,Loyal,P5960,Footwear,324.45,35,210.89,1,210.89,Mobile Wallet,2025-11-28,13,0,1
T0090141,C005546,36-45,Other,Los Angeles,Loyal,P1505,Groceries,72.23,10,65.01,1,65.01,Credit Card,2025-11-28,15,0,1
T0090142,C027695,26-35,Female,Dallas,Loyal,P9262,Beauty,46.4,35,30.16,2,60.32,Gift Card,2025-11-26,21,0,0
T0090143,C016264,56+,Male,San Francisco,New,P4902,Toys,90.98,25,68.24,2,136.48,Mobile Wallet,2025-11-26,10,0,0
T0090144,C023256,56+,Female,Phoenix,Returning,P9723,Groceries,180.5,35,117.32,1,117.32,PayPal,2025-11-29,9,1,0
T0090145,C033960,26-35,Male,Phoenix,VIP,P5067,Groceries,26.81,20,21.45,1,21.45,Gift Card,2025-11-28,16,0,1
T0090146,C032598,18-25,Female,San Francisco,Loyal,P6163,Beauty,227.53,20,182.02,1,182.02,Cash,2025-11-27,15,0,0
T0090147,C023104,18-25,Other,Houston,Returning,P4317,Electronics,1362.6,40,817.56,1,817.56,PayPal,2025-11-25,22,0,0
T0090148,C006832,26-35,Other,San Francisco,Returning,P5527,Clothing,217.75,50,108.88,1,108.88,Gift Card,2025-11-26,19,0,0
T0090149,C016782,18-25,Other,Chicago,Returning,P3494,Beauty,205.18,20,164.14,1,164.14,Debit Card,2025-12-01,14,0,0
T0090150,C025866,56+,Other,Chicago,Loyal,P3266,Books,78.05,50,39.02,1,39.02,Cash,2025-12-01,22,0,0
T0090151,C001317,36-45,Female,New York,Loyal,P4886,Home & Kitchen,984.12,40,590.47,2,1180.94,Credit Card,2025-11-29,5,1,0
T0090152,C003578,46-55,Male,Atlanta,Loyal,P7289,Sports,526.2,20,420.96,1,420.96,Gift Card,2025-11-26,4,0,0
T0090153,C009181,56+,Female,Seattle,VIP,P2880,Electronics,1594.62,5,1514.89,2,3029.78,Gift Card,2025-11-29,10,1,0
T0090154,C020652,36-45,Female,Miami,Returning,P2905,Sports,433.46,35,281.75,4,1127.0,Mobile Wallet,2025-12-01,11,0,0
T0090155,C013270,18-25,Female,Los Angeles,VIP,P6284,Electronics,1067.47,40,640.48,1,640.48,PayPal,2025-11-24,10,0,0
T0090156,C001265,56+,Male,Phoenix,VIP,P9464,Toys,32.61,5,30.98,1,30.98,Debit Card,2025-11-24,16,0,0
T0090157,C000825,36-45,Female,Miami,New,P2345,Electronics,2478.49,50,1239.24,2,2478.48,Gift Card,2025-11-24,15,0,0
T0090158,C023680,36-45,Male,Dallas,VIP,P7502,Clothing,274.07,35,178.15,3,534.45,PayPal,2025-11-29,19,1,0
T0090159,C033782,18-25,Male,Chicago,Returning,P5919,Books,43.75,25,32.81,2,65.62,Credit Card,2025-11-29,18,1,0
T0090160,C018562,18-25,Other,Chicago,Loyal,P7507,Home & Kitchen,88.92,40,53.35,3,160.05,PayPal,2025-11-27,13,0,0
T0090161,C002600,18-25,Female,San Francisco,Returning,P2931,Books,87.25,30,61.08,2,122.16,PayPal,2025-11-26,19,0,0
T0090162,C015807,56+,Male,Houston,Loyal,P3241,Beauty,217.53,15,184.9,2,369.8,Credit Card,2025-11-28,10,0,1
T0090163,C017506,46-55,Female,Chicago,New,P5684,Sports,484.13,25,363.1,1,363.1,Cash,2025-11-25,4,0,0
T0090164,C020070,18-25,Female,Houston,Loyal,P8757,Footwear,238.41,10,214.57,1,214.57,Cash,2025-11-26,4,0,0
T0090165,C004469,56+,Other,Chicago,Returning,P9191,Beauty,155.07,15,131.81,1,131.81,Mobile Wallet,2025-11-24,9,0,0
T0090166,C023898,18-25,Female,New York,Returning,P7993,Accessories,162.17,25,121.63,1,121.63,Mobile Wallet,2025-11-27,3,0,0
T0090167,C016878,26-35,Other,Los Angeles,Returning,P4332,Accessories,327.75,60,131.1,1,131.1,Gift Card,2025-11-27,21,0,0
T0090168,C000212,46-55,Other,Dallas,New,P9853,Toys,22.85,30,16.0,1,16.0,Mobile Wallet,2025-11-26,20,0,0
T0090169,C007576,56+,Other,Houston,Loyal,P8076,Books,81.3,20,65.04,4,260.16,PayPal,2025-11-26,6,0,0
T0090170,C029572,56+,Male,Atlanta,Loyal,P2477,Groceries,24.6,50,12.3,1,12.3,Debit Card,2025-11-24,14,0,0
T0090171,C030209,18-25,Female,San Francisco,Loyal,P1037,Electronics,243.35,25,182.51,1,182.51,Debit Card,2025-11-27,10,0,0
T0090172,C019207,46-55,Male,Los Angeles,Loyal,P1252,Toys,257.89,35,167.63,1,167.63,Credit Card,2025-11-27,0,0,0
T0090173,C023493,36-45,Female,Houston,Returning,P8456,Books,32.54,25,24.4,1,24.4,Debit Card,2025-11-26,15,0,0
T0090174,C001308,56+,Female,Los Angeles,Loyal,P7022,Home & Kitchen,1098.45,40,659.07,1,659.07,Cash,2025-11-27,2,0,0
T0090175,C012550,56+,Male,Atlanta,New,P4558,Home & Kitchen,433.53,25,325.15,1,325.15,Debit Card,2025-11-25,14,0,0
T0090176,C020708,46-55,Other,Houston,VIP,P3527,Accessories,116.39,25,87.29,1,87.29,Cash,2025-12-01,10,0,0
T0090177,C017905,36-45,Female,Miami,Returning,P6804,Sports,160.6,50,80.3,1,80.3,Mobile Wallet,2025-11-30,3,1,0
T0090178,C016672,36-45,Male,Atlanta,New,P8309,Books,114.73,15,97.52,1,97.52,PayPal,2025-11-27,23,0,0
T0090179,C008210,18-25,Male,Phoenix,Returning,P1059,Home & Kitchen,442.96,10,398.66,1,398.66,Debit Card,2025-11-26,3,0,0
T0090180,C020576,56+,Female,Los Angeles,Loyal,P1172,Sports,424.53,15,360.85,1,360.85,Cash,2025-11-26,15,0,0
T0090181,C014650,36-45,Female,Dallas,Loyal,P2802,Sports,540.89,30,378.62,1,378.62,Credit Card,2025-11-26,1,0,0
T0090182,C003471,36-45,Male,Miami,New,P5656,Groceries,169.56,15,144.13,1,144.13,Credit Card,2025-11-25,23,0,0
T0090183,C020765,36-45,Female,Atlanta,Loyal,P5257,Clothing,172.73,15,146.82,1,146.82,Debit Card,2025-11-26,21,0,0
T0090184,C034072,18-25,Male,Atlanta,New,P8461,Groceries,199.83,5,189.84,2,379.68,Debit Card,2025-11-28,6,0,1
T0090185,C006129,36-45,Other,Los Angeles,Returning,P4084,Electronics,2191.02,25,1643.26,1,1643.26,PayPal,2025-11-28,16,0,1
T0090186,C012474,36-45,Other,New York,Loyal,P1535,Sports,394.84,15,335.61,1,335.61,Credit Card,2025-11-28,6,0,1
T0090187,C021299,18-25,Female,Phoenix,Returning,P7542,Home & Kitchen,585.7,20,468.56,2,937.12,Credit Card,2025-11-24,4,0,0
T0090188,C024141,46-55,Other,New York,VIP,P2973,Sports,531.22,35,345.29,1,345.29,Gift Card,2025-12-01,15,0,0
T0090189,C007249,26-35,Female,Seattle,New,P8228,Books,8.28,35,5.38,1,5.38,Mobile Wallet,2025-11-25,12,0,0
T0090190,C011792,36-45,Male,Miami,Returning,P5581,Electronics,1957.26,15,1663.67,1,1663.67,Debit Card,2025-11-29,23,1,0
T0090191,C027142,56+,Female,Houston,New,P4389,Toys,90.26,35,58.67,1,58.67,Debit Card,2025-11-24,16,0,0
T0090192,C018074,36-45,Male,Atlanta,VIP,P6819,Accessories,368.07,10,331.26,1,331.26,Mobile Wallet,2025-11-26,6,0,0
T0090193,C000462,56+,Female,Houston,Loyal,P9370,Toys,170.86,15,145.23,2,290.46,Gift Card,2025-11-25,18,0,0
T0090194,C001685,36-45,Female,Atlanta,Loyal,P9342,Footwear,171.27,5,162.71,1,162.71,Debit Card,2025-11-28,14,0,1
T0090195,C013248,26-35,Male,New York,Returning,P9576,Accessories,95.39,20,76.31,1,76.31,Mobile Wallet,2025-11-27,22,0,0
T0090196,C029214,36-45,Other,Phoenix,New,P2702,Accessories,330.77,25,248.08,1,248.08,Credit Card,2025-11-29,16,1,0
T0090197,C023007,46-55,Other,Houston,Returning,P9760,Sports,188.82,40,113.29,1,113.29,Gift Card,2025-11-24,16,0,0
T0090198,C021090,56+,Female,New York,Returning,P8692,Footwear,316.6,5,300.77,1,300.77,Mobile Wallet,2025-11-30,16,1,0
T0090199,C026098,56+,Female,Miami,New,P8934,Clothing,191.74,30,134.22,2,268.44,Cash,2025-11-25,9,0,0
T0090200,C003985,26-35,Female,New York,Returning,P5057,Clothing,218.69,10,196.82,1,196.82,Cash,2025-12-01,1,0,0
T0090201,C025732,36-45,Female,San Francisco,New,P4786,Accessories,397.19,5,377.33,3,1131.99,Mobile Wallet,2025-11-25,15,0,0
