transaction_id,customer_id,age_group,gender,city,customer_segment,product_id,product_category,original_price,discount_pct,final_price,quantity,purchase_amount,payment_method,purchase_date,purchase_hour,is_weekend,is_black_friday
T0050033,C016593,36-45,Male,New York,Returning,P9354,Footwear,203.96,30,142.77,1,142.77,Mobile Wallet,2025-11-25,13,0,0
T0050034,C019755,18-25,Female,Seattle,Loyal,P3654,Home & Kitchen,487.35,15,414.25,1,414.25,Cash,2025-11-30,6,1,0
T0050035,C025591,26-35,Other,New York,New,P7711,Sports,340.43,15,289.37,1,289.37,Cash,2025-12-01,18,0,0
T0050036,C020719,26-35,Female,Phoenix,Loyal,P8508,Home & Kitchen,27.24,25,20.43,1,20.43,Cash,2025-11-25,4,0,0
T0050037,C021420,46-55,Other,San Francisco,Returning,P9514,Clothing,156.7,25,117.52,3,352.56,Credit Card,2025-11-27,12,0,0
T0050038,C002362,46-55,Male,San Francisco,Returning,P3771,Home & Kitchen,788.44,15,670.17,1,670.17,PayPal,2025-11-29,17,1,0
T0050039,C010293,36-45,Male,San Francisco,VIP,P1789,Accessories,294.63,35,191.51,3,574.53,Mobile Wallet,2025-11-24,13,0,0
T0050040,C018050,36-45,Male,Los Angeles,Returning,P1143,Books,48.52,20,38.82,1,38.82,Debit Card,2025-11-28,0,0,1
T0050041,C010269,26-35,Male,Miami,Returning,P4517,Books,115.24,15,97.95,1,97.95,Gift Card,2025-12-01,5,0,0
T0050042,C005481,46-55,Male,Los Angeles,Loyal,P9617,Groceries,160.06,30,112.04,1,112.04,Credit Card,2025-12-01,10,0,0
T0050043,C033965,18-25,Female,San Francisco,Returning,P3608,Footwear,300.7,30,210.49,1,210.49,Debit Card,2025-11-25,12,0,0
T0050044,C009302,46-55,Other,San Francisco,Loyal,P6273,Electronics,1073.63,30,751.54,1,751.54,Debit Card,2025-11-25,23,0,0
T0050045,C021339,36-45,Other,San Francisco,New,P8002,Books,19.13,25,14.35,1,14.35,Debit Card,2025-11-26,14,0,0
T0050046,C017261,18-25,Female,Phoenix,New,P8830,Accessories,106.79,40,64.07,2,128.14,PayPal,2025-11-27,13,0,0
T0050047,C034399,46-55,Male,Houston,New,P7339,Clothing,142.63,60,57.05,1,57.05,Debit Card,2025-11-29,18,1,0
T0050048,C003304,36-45,Other,Chicago,Returning,P7139,Toys,95.58,25,71.68,2,143.36,Gift Card,2025-11-26,21,0,0
T0050049,C021715,18-25,Other,Atlanta,New,P9627,Accessories,210.73,30,147.51,2,295.02,Mobile Wallet,2025-12-01,23,0,0
T0050050,C030580,26-35,Other,Phoenix,Returning,P1056,Sports,159.24,35,103.51,1,103.51,Cash,2025-12-01,17,0,0
T0050051,C022629,56+,Male,Dallas,Loyal,P6998,Toys,299.2,30,209.44,2,418.88,Mobile Wallet,2025-11-29,10,1,0
T0050052,C021541,26-35,Female,San Francisco,Loyal,P9355,Groceries,67.56,30,47.29,1,47.29,Mobile Wallet,2025-11-27,1,0,0
T0050053,C000130,18-25,Other,Phoenix,New,P6547,Groceries,48.0,20,38.4,1,38.4,Mobile Wallet,2025-11-25,17,0,0
T0050054,C011183,36-45,Other,New York,Returning,P5281,Accessories,387.35,5,367.98,1,367.98,Mobile Wallet,2025-11-27,19,0,0
T0050055,C019294,56+,Other,Phoenix,New,P7935,Clothing,137.92,20,110.34,1,110.34,Credit Card,2025-11-30,11,1,0
T0050056,C009284,26-35,Female,Chicago,Returning,P6943,Footwear,67.93,25,50.95,1,50.95,PayPal,2025-11-25,12,0,0
T0050057,C016505,36-45,Female,Houston,VIP,P7974,Clothing,57.61,25,43.21,1,43.21,Gift Card,2025-11-27,0,0,0
T0050058,C009065,46-55,Female,Dallas,Loyal,P5868,Electronics,1315.55,5,1249.77,3,3749.31,Mobile Wallet,2025-11-26,8,0,0
T0050059,C027456,46-55,Male,Phoenix,Loyal,P3076,Groceries,87.81,15,74.64,1,74.64,Cash,2025-11-24,23,0,0
T0050060,C014108,36-45,Male,Houston,Loyal,P1313,Books,48.57,30,34.0,1,34.0,Credit Card,2025-11-24,14,0,0
T0050061,C016064,18-25,Female,Chicago,Returning,P5497,Footwear,258.71,10,232.84,4,931.36,Gift Card,2025-11-27,7,0,0
T0050062,C024563,18-25,Male,Miami,VIP,P8858,Beauty,227.19,20,181.75,1,181.75,Debit Card,2025-11-30,17,1,0
T0050063,C011760,56+,Male,San Francisco,Returning,P6151,Footwear,230.71,50,115.36,2,230.72,Mobile Wallet,2025-11-27,13,0,0
T0050064,C014887,26-35,Female,Phoenix,Loyal,P4854,Beauty,147.51,20,118.01,1,118.01,Debit Card,2025-11-30,17,1,0
T0050065,C007561,26-35,Other,Houston,VIP,P3726,Footwear,177.37,50,88.68,1,88.68,Gift Card,2025-11-28,6,0,1
T0050066,C030340,36-45,Other,New York,Loyal,P5440,Beauty,162.7,30,113.89,1,113.89,Cash,2025-11-25,8,0,0
T0050067,C020995,26-35,Male,Miami,VIP,P4044,Books,108.53,10,97.68,1,97.68,Gift Card,2025-11-24,15,0,0
T0050068,C018841,46-55,Female,New York,Returning,P4825,Sports,163.61,30,114.53,1,114.53,Gift Card,2025-12-01,15,0,0
T0050069,C032977,56+,Male,San Francisco,Loyal,P8835,Footwear,329.01,5,312.56,4,1250.24,Cash,2025-11-30,18,1,0
T0050070,C029009,46-55,Male,Los Angeles,Returning,P8671,Groceries,172.9,25,129.68,3,389.04,Gift Card,2025-11-30,6,1,0
T0050071,C032620,26-35,Other,Chicago,VIP,P9040,Sports,275.58,20,220.46,1,220.46,Cash,2025-11-27,0,0,0
T0050072,C008189,46-55,Other,Dallas,VIP,P9459,Electronics,262.03,15,222.73,1,222.73,Credit Card,2025-11-26,13,0,0
T0050073,C012734,46-55,Female,Miami,New,P6195,Beauty,160.89,15,136.76,1,136.76,Credit Card,2025-11-26,0,0,0
T0050074,C010069,18-25,Other,San Francisco,Loyal,P6614,Home & Kitchen,234.0,40,140.4,2,280.8,Cash,2025-12-01,3,0,0
T0050075,C000157,56+,Female,San Francisco,New,P5267,Footwear,44.65,25,33.49,1,33.49,Debit Card,2025-11-24,16,0,0
T0050076,C010130,56+,Other,Houston,Returning,P6550,Toys,116.09,15,98.68,1,98.68,Credit Card,2025-12-01,5,0,0
T0050077,C001091,56+,Other,Los Angeles,New,P8476,Toys,258.69,10,232.82,2,465.64,Cash,2025-11-28,19,0,1
T0050078,C026256,18-25,Female,Seattle,New,P7681,Clothing,60.51,20,48.41,1,48.41,PayPal,2025-11-27,8,0,0
T0050079,C005905,26-35,Female,Atlanta,Loyal,P5060,Toys,279.63,20,223.7,1,223.7,Credit Card,2025-11-30,9,1,0
T0050080,C013524,36-45,Other,New York,Returning,P8144,Groceries,17.58,25,13.18,1,13.18,Mobile Wallet,2025-11-26,18,0,0
T0050081,C008537,18-25,Male,Miami,New,P5457,Sports,29.52,25,22.14,1,22.14,PayPal,2025-11-25,7,0,0
T0050082,C000941,46-55,Female,Chicago,VIP,P4070,Books,15.22,20,12.18,2,24.36,Credit Card,2025-12-01,18,0,0
T0050083,C015408,18-25,Female,Seattle,Returning,P6543,Clothing,115.3,10,103.77,2,207.54,Credit Card,2025-11-26,7,0,0
T0050084,C006939,36-45,Female,San Francisco,Loyal,P3299,Footwear,214.3,30,150.01,2,300.02,Gift Card,2025-12-01,1,0,0
T0050085,C034342,36-45,Other,Seattle,Returning,P2517,Toys,271.86,25,203.9,1,203.9,Credit Card,2025-11-28,2,0,1
T0050086,C027219,18-25,Male,Atlanta,Returning,P9419,Toys,235.09,35,152.81,1,152.81,Mobile Wallet,2025-11-26,4,0,0
T0050087,C029466,46-55,Female,Chicago,Loyal,P9791,Beauty,218.16,40,130.9,1,130.9,PayPal,2025-11-30,16,1,0
T0050088,C027874,18-25,Male,Miami,New,P2661,Accessories,461.99,35,300.29,1,300.29,Mobile Wallet,2025-11-27,22,0,0
T0050089,C030294,56+,Male,San Francisco,New,P1587,Books,42.64,35,27.72,1,27.72,Debit Card,2025-11-29,23,1,0
T0050090,C018355,46-55,Female,Los Angeles,Loyal,P4012,Toys,129.85,30,90.9,3,272.7,PayPal,2025-11-26,8,0,0
T0050091,C020135,46-55,Other,Chicago,Loyal,P5845,Groceries,187.95,35,122.17,1,122.17,Mobile Wallet,2025-11-25,7,0,0
T0050092,C033952,18-25,Other,Houston,Returning,P3277,Groceries,170.1,15,144.58,2,289.16,PayPal,2025-11-29,22,1,0
T0050093,C010959,46-55,Other,San Francisco,New,P4247,Beauty,37.31,25,27.98,1,27.98,Gift Card,2025-11-29,4,1,0
T0050094,C011658,56+,Male,New York,Returning,P8063,Sports,123.33,5,117.16,1,117.16,PayPal,2025-11-27,5,0,0
T0050095,C033442,36-45,Female,Seattle,Returning,P2563,Clothing,277.77,35,180.55,1,180.55,Mobile Wallet,2025-12-01,21,0,0
T0050096,C032060,56+,Male,Miami,Returning,P4217,Beauty,79.13,20,63.3,1,63.3,PayPal,2025-11-26,0,0,0
T0050097,C000713,46-55,Male,Atlanta,New,P1067,Toys,84.5,30,59.15,1,59.15,Credit Card,2025-11-24,19,0,0
T0050098,C032703,36-45,Male,Chicago,Returning,P5413,Clothing,266.97,40,160.18,1,160.18,Debit Card,2025-11-28,18,0,1
T0050099,C012800,46-55,Male,Miami,New,P5097,Clothing,177.46,40,106.48,1,106.48,Credit Card,2025-11-27,21,0,0
T0050100,C004049,36-45,Other,Chicago,Returning,P1869,Accessories,274.15,30,191.9,1,191.9,Debit Card,2025-11-26,13,0,0
T0050101,C002877,46-55,Other,Atlanta,Loyal,P5914,Footwear,164.78,10,148.3,1,148.3,Cash,2025-11-26,0,0,0
T0050102,C019614,56+,Female,Atlanta,VIP,P8133,Accessories,335.98,40,201.59,1,201.59,Debit Card,2025-11-25,6,0,0
T0050103,C028338,18-25,Female,Los Angeles,Returning,P2339,Sports,231.7,20,185.36,3,556.08,Gift Card,2025-11-25,12,0,0
T0050104,C015099,46-55,Male,Phoenix,New,P8666,Home & Kitchen,1180.73,40,708.44,1,708.44,Cash,2025-11-26,9,0,0
T0050105,C002051,36-45,Female,Miami,Returning,P4403,Home & Kitchen,501.59,35,326.03,4,1304.12,Gift Card,2025-11-26,1,0,0
T0050106,C025343,46-55,Female,Chicago,Returning,P7304,Footwear,94.64,40,56.78,1,56.78,Gift Card,2025-11-30,19,1,0
T0050107,C027356,18-25,Female,Seattle,Loyal,P4081,Home & Kitchen,103.63,15,88.09,2,176.18,Debit Card,2025-11-30,23,1,0
T0050108,C025652,18-25,Male,San Francisco,Returning,P8863,Accessories,302.97,20,242.38,1,242.38,Gift Card,2025-11-24,3,0,0
T0050109,C029434,56+,Female,Dallas,VIP,P8596,Sports,403.06,30,282.14,1,282.14,Mobile Wallet,2025-11-24,12,0,0
T0050110,C028639,46-55,Other,Houston,New,P4569,Clothing,132.14,30,92.5,1,92.5,Mobile Wallet,2025-11-26,5,0,0
T0050111,C011445,46-55,Female,Dallas,Loyal,P8274,Home & Kitchen,1139.86,40,683.92,1,683.92,Mobile Wallet,2025-11-30,18,1,0
T0050112,C024796,26-35,Female,Atlanta,New,P6401,Beauty,21.33,25,16.0,1,16.0,Gift Card,2025-11-25,19,0,0
T0050113,C002074,18-25,Male,San Francisco,Loyal,P8830,Electronics,1404.17,30,982.92,4,3931.68,Gift Card,2025-11-26,19,0,0
T0050114,C010267,18-25,Female,Phoenix,New,P1971,Beauty,188.68,20,150.94,2,301.88,Credit Card,2025-11-25,18,0,0
T0050115,C028454,18-25,Male,Los Angeles,Loyal,P5801,Beauty,118.27,35,76.88,1,76.88,PayPal,2025-11-29,18,1,0
T0050116,C020440,36-45,Other,Phoenix,Loyal,P1291,Home & Kitchen,779.88,5,740.89,1,740.89,Gift Card,2025-11-27,0,0,0
T0050117,C004593,36-45,Other,Atlanta,VIP,P4355,Accessories,415.67,30,290.97,1,290.97,Credit Card,2025-11-30,22,1,0
T0050118,C002724,18-25,Male,Dallas,Returning,P1312,Books,90.33,25,67.75,1,67.75,Gift Card,2025-11-27,4,0,0
T0050119,C016844,36-45,Other,Los Angeles,Returning,P6286,Home & Kitchen,665.62,60,266.25,2,532.5,Gift Card,2025-11-27,17,0,0
T0050120,C032294,26-35,Male,Seattle,New,P1970,Clothing,285.89,25,214.42,1,214.42,PayPal,2025-11-27,23,0,0
T0050121,C008062,46-55,Other,Atlanta,New,P8089,Footwear,349.54,30,244.68,1,244.68,Cash,2025-11-24,3,0,0
T0050122,C027200,18-25,Other,Seattle,Returning,P3623,Books,72.88,30,51.02,1,51.02,Gift Card,2025-11-29,23,1,0
T0050123,C019517,46-55,Female,San Francisco,New,P8771,Toys,38.3,40,22.98,1,22.98,Cash,2025-11-24,18,0,0
T0050124,C021473,46-55,Male,Los Angeles,New,P8097,Sports,159.2,20,127.36,1,127.36,Gift Card,2025-11-24,2,0,0
T0050125,C016845,18-25,Female,Atlanta,Returning,P7208,Electronics,1966.49,15,1671.52,1,1671.52,Mobile Wallet,2025-11-26,20,0,0
T0050126,C021020,26-35,Male,San Francisco,Loyal,P1966,Home & Kitchen,526.84,20,421.47,1,421.47,Credit Card,2025-11-24,9,0,0
T0050127,C032908,56+,Other,Miami,New,P1214,Books,76.41,15,64.95,1,64.95,Cash,2025-11-26,2,0,0
T0050128,C017347,46-55,Other,New York,VIP,P2116,Groceries,12.43,30,8.7,1,8.7,Gift Card,2025-11-25,6,0,0
T0050129,C019968,18-25,Female,Phoenix,VIP,P8259,Books,118.78,40,71.27,1,71.27,Mobile Wallet,2025-12-01,13,0,0
T0050130,C026676,26-35,Female,Houston,Returning,P9932,Groceries,87.53,30,61.27,1,61.27,Gift Card,2025-11-30,13,1,0
T0050131,C022556,18-25,Male,Seattle,Returning,P8662,Electronics,1975.95,35,1284.37,4,5137.48,Cash,2025-11-24,23,0,0
T0050132,C030657,56+,Male,Phoenix,VIP,P7247,Groceries,151.03,25,113.27,1,113.27,Credit Card,2025-12-01,22,0,0
T0050133,C030266,46-55,Male,Phoenix,Returning,P7393,Groceries,98.05,25,73.54,1,73.54,Credit Card,2025-11-29,14,1,0
T0050134,C007736,36-45,Female,Houston,Loyal,P6811,Sports,494.13,50,247.06,1,247.06,Debit Card,2025-11-27,13,0,0
T0050135,C016065,26-35,Male,Phoenix,Returning,P2400,Toys,106.69,10,96.02,2,192.04,Cash,2025-11-24,11,0,0
T0050136,C029505,36-45,Female,Seattle,Loyal,P3684,Clothing,35.74,25,26.8,1,26.8,Cash,2025-11-24,6,0,0
T0050137,C007292,26-35,Male,New York,Returning,P5372,Electronics,1032.95,25,774.71,3,2324.13,Debit Card,2025-11-28,8,0,1
T0050138,C022582,56+,Other,Seattle,Returning,P1266,Groceries,119.58,25,89.68,1,89.68,PayPal,2025-11-30,10,1,0
T0050139,C012945,18-25,Female,Los Angeles,New,P4102,Footwear,45.8,30,32.06,1,32.06,Mobile Wallet,2025-11-25,9,0,0
T0050140,C016690,46-55,Female,San Francisco,Returning,P6097,Beauty,171.98,20,137.58,1,137.58,Cash,2025-11-26,10,0,0
T0050141,C010965,46-55,Female,Miami,Returning,P3053,Footwear,337.94,25,253.46,1,253.46,Mobile Wallet,2025-11-27,17,0,0
T0050142,C030513,26-35,Female,Houston,New,P3153,Clothing,82.84,35,53.85,2,107.7,Debit Card,2025-11-26,2,0,0
T0050143,C032899,18-25,Female,Los Angeles,New,P2106,Clothing,33.82,25,25.36,2,50.72,PayPal,2025-11-28,4,0,1
T0050144,C013887,36-45,Female,Phoenix,Returning,P5035,Footwear,56.37,40,33.82,1,33.82,Credit Card,2025-11-30,17,1,0
T0050145,C011437,18-25,Male,Dallas,New,P8708,Home & Kitchen,92.66,35,60.23,1,60.23,Debit Card,2025-11-26,19,0,0
T0050146,C034153,56+,Male,New York,Returning,P2522,Toys,271.48,20,217.18,3,651.54,Credit Card,2025-11-30,5,1,0
T0050147,C030426,26-35,Female,Seattle,Returning,P5380,Footwear,88.89,25,66.67,2,133.34,Credit Card,2025-11-28,23,0,1
T0050148,C014089,18-25,Male,Atlanta,VIP,P9399,Footwear,128.94,20,103.15,4,412.6,Debit Card,2025-11-26,12,0,0
T0050149,C009570,46-55,Other,New York,Returning,P6160,Accessories,464.42,25,348.32,2,696.64,Cash,2025-11-29,12,1,0
T0050150,C011373,46-55,Female,Los Angeles,VIP,P3429,Beauty,27.02,20,21.62,1,21.62,Debit Card,2025-11-27,7,0,0
T0050151,C030700,26-35,Male,Atlanta,Returning,P9389,Home & Kitchen,741.62,35,482.05,1,482.05,Gift Card,2025-11-24,13,0,0
T0050152,C024748,46-55,Female,Chicago,New,P2407,Electronics,760.81,30,532.57,2,1065.14,Debit Card,2025-11-28,23,0,1
T0050153,C027935,26-35,Male,Atlanta,Returning,P8312,Footwear,330.21,15,280.68,1,280.68,Cash,2025-11-27,5,0,0
T0050154,C020999,56+,Other,Phoenix,Loyal,P3237,Books,5.19,10,4.67,1,4.67,Cash,2025-11-28,21,0,1
T0050155,C016847,26-35,Other,Chicago,Loyal,P2133,Electronics,1192.66,35,775.23,1,775.23,Credit Card,2025-11-28,15,0,1
T0050156,C018975,56+,Male,Miami,VIP,P3957,Sports,563.2,50,281.6,2,563.2,PayPal,2025-11-25,13,0,0
T0050157,C008395,26-35,Other,Houston,Loyal,P1401,Beauty,158.48,35,103.01,1,103.01,Cash,2025-11-25,18,0,0
T0050158,C032744,56+,Male,San Francisco,Returning,P6984,Accessories,146.25,35,95.06,1,95.06,PayPal,2025-11-28,23,0,1
T0050159,C019997,18-25,Other,Chicago,New,P1487,Clothing,219.12,20,175.3,1,175.3,Credit Card,2025-12-01,23,0,0
T0050160,C018982,26-35,Male,Atlanta,New,P9668,Footwear,233.33,30,163.33,2,326.66,Mobile Wallet,2025-11-30,5,1,0
T0050161,C028073,46-55,Male,Atlanta,Loyal,P4711,Footwear,127.81,30,89.47,3,268.41,Gift Card,2025-11-26,9,0,0
T0050162,C020012,46-55,Other,Atlanta,New,P4962,Groceries,195.47,50,97.74,1,97.74,Mobile Wallet,2025-11-27,19,0,0
T0050163,C022464,56+,Male,Atlanta,Returning,P1264,Home & Kitchen,1059.85,20,847.88,1,847.88,Gift Card,2025-11-28,17,0,1
T0050164,C018032,18-25,Female,Los Angeles,New,P3860,Toys,221.25,40,132.75,1,132.75,Cash,2025-11-30,6,1,0
T0050165,C003841,46-55,Other,San Francisco,Loyal,P6347,Beauty,136.37,30,95.46,4,381.84,Debit Card,2025-11-25,20,0,0
T0050166,C012394,18-25,Female,San Francisco,Returning,P5137,Home & Kitchen,332.31,50,166.16,3,498.48,PayPal,2025-11-25,22,0,0
T0050167,C001971,36-45,Female,Seattle,Returning,P9906,Beauty,94.61,25,70.96,1,70.96,Gift Card,2025-11-26,6,0,0
T0050168,C001830,56+,Male,New York,New,P8139,Electronics,1244.91,40,746.95,2,1493.9,PayPal,2025-11-27,12,0,0
T0050169,C010180,36-45,Male,San Francisco,VIP,P4265,Footwear,33.56,25,25.17,2,50.34,Cash,2025-11-25,4,0,0
T0050170,C006562,26-35,Male,Seattle,Loyal,P6382,Footwear,223.64,15,190.09,1,190.09,Credit Card,2025-11-29,17,1,0
T0050171,C019678,26-35,Male,Houston,VIP,P6528,Footwear,46.91,25,35.18,1,35.18,Cash,2025-11-24,1,0,0
T0050172,C015315,18-25,Other,New York,Returning,P8596,Clothing,141.45,35,91.94,1,91.94,Debit Card,2025-11-30,22,1,0
T0050173,C025215,26-35,Male,San Francisco,Returning,P4488,Electronics,1718.51,25,1288.88,1,1288.88,Debit Card,2025-11-28,8,0,1
T0050174,C027245,56+,Other,New York,New,P1219,Books,56.0,20,44.8,3,134.4,Debit Card,2025-11-28,9,0,1
T0050175,C021389,18-25,Other,New York,Loyal,P8177,Clothing,117.01,20,93.61,1,93.61,Mobile Wallet,2025-11-27,1,0,0
T0050176,C019261,46-55,Other,Seattle,Loyal,P5945,Sports,151.47,40,90.88,1,90.88,Debit Card,2025-11-25,22,0,0
T0050177,C023535,26-35,Other,Miami,Loyal,P5275,Sports,51.49,15,43.77,1,43.77,PayPal,2025-11-25,16,0,0
T0050178,C013189,26-35,Other,Los Angeles,Returning,P2850,Groceries,67.89,30,47.52,1,47.52,Credit Card,2025-12-01,0,0,0
T0050179,C011286,46-55,Female,Phoenix,Returning,P2792,Electronics,1485.28,15,1262.49,1,1262.49,Mobile Wallet,2025-11-30,2,1,0
T0050180,C014096,46-55,Male,Dallas,Returning,P7962,Footwear,120.73,25,90.55,1,90.55,Credit Card,2025-11-29,22,1,0
T0050181,C008943,18-25,Female,San Francisco,New,P7382,Home & Kitchen,867.92,50,433.96,1,433.96,Cash,2025-11-28,0,0,1
T0050182,C016308,46-55,Female,Miami,Returning,P5306,Clothing,138.54,50,69.27,3,207.81,Credit Card,2025-11-27,21,0,0
T0050183,C020032,46-55,Other,San Francisco,New,P9478,Sports,269.6,5,256.12,1,256.12,Cash,2025-11-28,5,0,1
T0050184,C021817,56+,Other,Phoenix,New,P1561,Beauty,83.59,35,54.33,2,108.66,PayPal,2025-11-30,15,1,0
T0050185,C016037,46-55,Female,Los Angeles,Returning,P6117,Books,91.75,40,55.05,2,110.1,Gift Card,2025-11-30,3,1,0
T0050186,C014311,18-25,Female,Dallas,Returning,P9574,Electronics,960.12,25,720.09,1,720.09,Debit Card,2025-12-01,5,0,0
T0050187,C022880,26-35,Female,Los Angeles,New,P8325,Home & Kitchen,413.23,25,309.92,3,929.76,Credit Card,2025-11-30,5,1,0
T0050188,C025402,26-35,Female,Houston,New,P6576,Home & Kitchen,955.0,20,764.0,2,1528.0,Gift Card,2025-11-28,20,0,1
T0050189,C027344,56+,Other,New York,New,P8138,Beauty,97.9,35,63.64,2,127.28,PayPal,2025-11-29,5,1,0
T0050190,C033732,18-25,Male,Seattle,New,P9993,Footwear,31.53,20,25.22,1,25.22,Debit Card,2025-11-30,1,1,0
T0050191,C010612,46-55,Female,Seattle,Returning,P9627,Sports,300.59,50,150.29,1,150.29,Credit Card,2025-12-01,10,0,0
T0050192,C008684,18-25,Female,Houston,Returning,P2213,Accessories,71.54,20,57.23,1,57.23,PayPal,2025-11-26,12,0,0
T0050193,C034332,36-45,Male,Chicago,Returning,P2168,Toys,292.84,25,219.63,2,439.26,Cash,2025-11-27,20,0,0
T0050194,C027224,36-45,Female,Miami,Returning,P1003,Home & Kitchen,1132.32,40,679.39,1,679.39,PayPal,2025-11-25,10,0,0
T0050195,C023911,46-55,Female,Phoenix,Loyal,P8007,Sports,540.07,15,459.06,1,459.06,Gift Card,2025-11-25,15,0,0
T0050196,C031738,26-35,Male,Miami,New,P3861,Clothing,264.93,25,198.7,3,596.1,Cash,2025-12-01,18,0,0
T0050197,C024156,36-45,Female,New York,Loyal,P3314,Beauty,226.64,35,147.32,4,589.28,Mobile Wallet,2025-11-28,13,0,1
T0050198,C019875,18-25,Other,Seattle,New,P9115,Home & Kitchen,863.04,35,560.98,1,560.98,Gift Card,2025-11-27,12,0,0
T0050199,C009750,56+,Other,Miami,New,P4555,Home & Kitchen,76.6,5,72.77,1,72.77,Debit Card,2025-11-25,18,0,0
T0050200,C000348,56+,Male,Chicago,Loyal,P4462,Beauty,226.68,40,136.01,2,272.02,Credit Card,2025-12-01,0,0,0
